label,text
neutral,"According to Finnish Scanfil 's founder and chairman of the board , Jorma J. Takanen , the company has to look for growth abroad ."
neutral,"Finnish property investment company Citycon will expand and refurbish +_kersberga shopping center in Stockholm , in Sweden ."
neutral,"After non-recurring items of EUR 177mn , profit amounted to EUR 20mn ."
neutral,"After the acquisition , Basware 's preliminary pro forma net sales for 2005 amount to EUR 52.6 mn , and preliminary pro forma operating profit amounts to EUR 7.1 mn ."
neutral,"After the sale , Outokumpu 's share of the technology unit will be reduced to some 12-20 percent ."
neutral,"After the transaction , Danske Bank becomes an equal player with Nordic bank group Nordea in the Nordic countries ."
neutral,"Ahlstrom , headquartered in Helsinki , Finland , is a global company involved in the development , manufacture and marketing of high performance fibre-based materials ."
neutral,"Ahlstrom , headquartered in Helsinki , Finland , is a global leader in the development , manufacture and marketing of high performance fibre-based materials ."
neutral,"Ahlstrom Corporation Anne Pirila Director , Financial communications Distribution : Helsinki Stock Exchange Main media Ahlstrom in brief Ahlstrom is a leader in the development , manufacture and marketing of high performance fiber-based materials ."
neutral,"Ahlstrom Corporation Seppo Parvi , CFO Distribution : Main media www.ahlstrom.com Ahlstrom in brief Ahlstrom is a global leader in the development , manufacture and marketing of high performance nonwovens and specialty papers ."
neutral,"Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 7.2.2007 at 10.30 A total of 56,955 new shares of Ahlstrom Corporation have been subscribed with option rights under the company 's stock option programs I 2001 and II 2001 ."
neutral,"Aldata Solution , a global company engaged in supplier to consumer business process optimization , has announced the details of its Dollars for Dinosaurs program ."
neutral,"Aldata Solution Oyj Thomas Hoyer CFO More information : Aldata Solution Oyj , Thomas Hoyer , CFO , tel. +358 45 670 0491 Aldata in brief Aldata Solution is one of the global leaders in supply chain software for retail , wholesale and logistics companies ."
neutral,"ALEXANDRIA , Va. , March 20 -- Patrik Flykt and Timo Alakoski , both of Helsinki , Finland , and Tapio Suihko and Nadarajah Asokan , both of Espoo , Finland , have developed a method of mobility support of Internet-type protocol traffic in a communication system ."
neutral,"ALEXANDRIA , Va. , Nov. 19 -- Erkki Aho , Elimaki , Finland , has developed a method and apparatus in conjunction with a shoe press ."
neutral,"ALEXANDRIA , Va. , Nov. 5 -- Risto Kontturi of Rajamaki , Finland , and Jari Ylinen of Hyvinkaa , Finland , have developed an automated transportation system with a user-controlled transport selection ."
neutral,All depends on financing .
neutral,Almost two thirds of Olvi 's net sales come from outside Finland .
neutral,"Also , CBA is to issue a benchmark , 10 year fixed rate deal in Euros ."
neutral,Amanda Capital has investments in 22 private equity funds and in over 200 unquoted companies mainly in Europe .
neutral,"Among other industrial stocks , Metso added 0.53 pct to 40.04 eur , Wartsila B was down 0.77 pct at 47.87 eur and Rautaruukki K was 1.08 pct lower at 37.56 eur ."
neutral,"Among paper issues , Stora Enso R was little changed -- up 0.08 pct at 12.03 eur , UPM-Kymmene was 0.48 pct higher at 18.77 eur and M-real B added 0.50 pct to 3.99 eur ."
neutral,An Android app will be coming soon .
neutral,An Apple spokeswoman said the company declined to comment .
neutral,Analysts surveyed by Thomson Financial expected revenue of $ 69 million for the quarter .
neutral,Around 250 of these reductions will be implemented through pension arrangements .
neutral,Around 50 percent of the world 's ro-ro fleet is over 25 years old and needs to be scrapped for environmental reasons .
neutral,As a consequence of the merger the number of administration personnel at the factories will be reduced by six .
neutral,"As a result , the number of personnel in Finland will be reduced by 158 ."
negative,As a result some 20 persons will no longer be needed .
neutral,"As much biomass will be used as can be sourced locally , with the rest of the plant 's fuel needs met by peat ."
neutral,"As part of the transaction , the +_+Ænekoski paper mill remained in M-real 's ownership and continued Galerie Art production for Sappi under a long-term contract ."
positive,"ASPO Plc STOCK EXCHANGE ANNOUNCEMENT May 4 , 2006 at 10:00 a.m. An increase in the share capital of Aspo Plc totaling EUR 1,125.60 was registered today ."
neutral,Aspo 's Group structure and business operations are developed persistently without any predefined schedules .
neutral,"Aspocomp Group , headquartered in Helsinki , Finland , develops interconnection solutions for the electronics industry ."
neutral,"Based in Helsinki , Finland , Ramirent has branches in 13 Nordic , central and Eastern European countries ."
neutral,"Based on the 2005 calendar year the combined company had EUR15 .8 bn in pro forma annual revenues and is expected to start operations with 60,000 employees ."
neutral,"BAVARIA Industriekapital AG 's 2006 revenues were EUR 333 million , with an EBITDA of EUR 51 million ."
negative,"Biohit said that it will reduce the number of leased personnel by 10 , and lay off 10 of its own personnel ."
neutral,BM4 middle layer headbox will be equipped with a dilution control system .
neutral,Boomerang Boats had net sales of EUR 4.1 mn and it made an operating profit of EUR 0.4 mn in 2006 .
neutral,"By the end of 2006 , the number of joint branch offices will total 170 ."
neutral,Cameco typically prices sales contracts using a 40:60 ratio of fixed prices and spot prices .
neutral,"CapMan , the Stockholm-headquartered private equity firm , has held a first close on its second private equity real estate fund as it continues its push into the property sector ."
neutral,Cargotec 's business areas also include the container handling solutions business area Kalmar and the marine cargo handling and offshore load handling solutions business area MacGREGOR .
neutral,"Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 11,000 people ."
neutral,Cargotec will also move Hallberg-Ivarsson 's service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg .
neutral,"Citigroup , Inc NYSE : C , Deutsche Bank NYSE : DB and Pohjola Bank are lead managers for the sale ."
neutral,Coffee will be served starting at 14:30 EET as well as after the event .
neutral,Combined net sales in 2006 were $ 27 million and EBITDA was $ 13.7 million .
neutral,"Combined with the Basware Enterprise Purchase to Pay portfolio , it provides a high level of automation for procurement and invoice workflows ."
neutral,"Commenting on the deal , Shane Lennon , SVP of Marketing & Product Development at GyPSii said : ?"
positive,"Comparable net sales are expected to increase more than 10 % in 2008 , in line with group target ."
neutral,"Componenta has production lines for similar-sized products at Karkkila in Finland , at Weert in the Netherlands and at Orhangazi in Turkey , and these had a combined output of approximately 100,000 tonnes and net sales of EUR 135 million in 2007 ."
neutral,Componenta will also offer a five-year subordinated loan for subscription by the public .
neutral,CS Cabot 's main consumers on the Czech and Slovak market are tires producers Barum Continental and Matador Continental .
neutral,Curators have divided their material into eight themes .
neutral,"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market ."
neutral,"Currently , the company uses eight similar reach stackers and four empty container handlers by Konecranes ."
neutral,Currently Alfred A Palmberg is putting the finishing touches to one of Finland 's biggest ever re-plumbing and bathroom refurbishment projects also in the district of Vuosaari .
neutral,"Currently Glaston employs approximately 1,500 persons ."
neutral,"Currently it operates a fleet of eight carriers , as well as nine pushers and barges ."
neutral,Customers include hotels and restaurants as well as wholesalers and some retailers .
neutral,"Customers wave cards in front of the reader to make payments , similar to `` touch and go '' cards used in transport systems ."
neutral,Deliveries will start in the second half of 2007 and the start-up of the mill is scheduled for 2008 .
neutral,Delivery is expected to take place later this month .
neutral,"Deutsche Beteiligungs , as well as a private equity fund it manages , first bought 75 % of MCE in a secondary buyout from White Plains , N.Y. , financial investor Andlinger & Co. in 2007 ."
neutral,Earnings per share EPS in 2005 amounted to a loss of EUR1 .26 .
neutral,Earnings per share EPS in the first quarter amounted to a loss of EUR0 .20 .
neutral,"Economic development in China is no longer taking place only on the East coast and in the Shanghai area , Vauramo says ."
neutral,"Eero Katajavuori , currently Group Vice President , Human Resources , will take a year-long sabbatical starting from October 1 , 2010 ."
neutral,Elcoteq expects its net sales for the last quarter of 2010 to be on the level of the third quarter .
neutral,"Elcoteq 's global service offering covers the entire lifecycle of products , from product development to after-market services ."
neutral,"ENP Newswire - 22 March 2011 Release date - 21032011 - A total of 13,000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between 1 January 2011 and 28 February 2011 under the company 's stock option rights 2007A ."
neutral,"EQ Bank forecasts Olvi 's net sales at EUR 67mn in the second quarter of 2009 , and operating profit at EUR 6.4 mn ."
neutral,"Established in 1989 , CapMan manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EURO 3 billion $ 4 billion in total capital ."
neutral,EUR 152.4 mn of this was net interest income .
neutral,"Exel 's board of directors will propose a dividend of 0.2 euro $ 0.3 per share for 2006 at the annual general meeting on April 19 , 2007 ."
neutral,Financing of the project will come mainly from China .
neutral,Finnish component supplier Componenta Corporation OMX Helsinki : CTH1V said on Monday 16 June that it is changing its pricing cycle due to the increase of raw material prices .
neutral,Finnish construction company YIT HEL : YTY1V said it had agreed to take over German facility engineering and facility systems firm Caverion for EUR73m USD90 .3 m .
neutral,Finnish fibers and plastics producer Suominen Corporation OMX Helsinki : SUY1V reported on Wednesday 22 October an operating loss of EUR0 .8 m on net sales of EUR55 .2 m for the third quarter of 2008 .
neutral,"Finnish Neste Oil that was previously on the list , has fallen off the list completely ."
neutral,Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V said on Wednesday 17 September that it will invest EUR6m in its sensor wafer business during 2009 .
neutral,"Finnish silicon wafers maker Okmetic Oyj said on September 17 , 2008 that it will invest a total of 15 mln euro $ 21.3 mln in its sensor wafer business ."
negative,Finnish sports equipment company Amer Sports said it has decided to lay off 370 workers from its Salomon division in France .
neutral,"Fiskars is also engaged in the global supply of marine and energy equipment solutions and services through its associated company , Wartsila Corporation ."
neutral,"Fiskars R , founded in 1649 , is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the U.S. ."
neutral,"FL Group 's private equity division manages all operating companies , including Icelandair Group , FL Travel Group , Bluebird and Sterling ."
neutral,"Following the acquisitions , Panostaja will establish a new business unit which will focus on heat treatment of metals ."
neutral,"Following the demerger , the vice president of the group 's pharmaceutical trade in Finland , Jukka Niemi , will be appointed managing director of Oriola in addition to his current responsibilities ."
neutral,"Following the divestment , Fiskars 's Outdoor unit will comprise the brands Gerber , Silva and Buster , and will focus on multi-tools , knives , compasses , mobile lighting , pedometers , and aluminium boats ."
neutral,"Following the issue , the number of shares in the Swedish company will grow by 9 % ."
neutral,"Following the transaction , Tulikivi restructured its operations into the Soapstone Fireplaces Business , Natural Stone Product Business and Ceramic Products Business units ."
neutral,"For 2009 , net profit was EUR 3 million and the company paid a dividend of EUR 1.30 apiece ."
neutral,"For 2009 , net profit was EUR3m and the company paid a dividend of EUR1 .30 apiece ."
neutral,Fortum is now considering taking part in nuclear energy projects outside of Finland .
neutral,"From 2003 on , the emphasis of Kyro 's strategy has been on Glaston 's growth ."
neutral,"Garmin fell 4.5 percent to $ 34.53 at 1:33 p.m. in New York , while Google slid 0.7 percent at $ 576.50 ."
neutral,GE is building the facility with wind power developer Invenergy Wind LLC .
neutral,"Glaston , headquartered in Tampere , Finland , is a growing and international glass technology company ."
neutral,Group net sales in the third quarter of 2007 totaled EUR 142.3 mn and operating profit EUR 4.3 mn .
neutral,"GS Engineering will install the valves at a liquefied natural gas LNG plant it has built for UAE LNG extraction and gas plants operator GASCO in Ruwais , UAE ."
neutral,"GUANGDONG , October 26 , SinoCast -- Nokia Telecommunications Dongguan branch entered into a letter of intent to open a Nokia Class in Qingyuan Polytechnic , Qingyuan City of Guangdong Province ."
neutral,"He joins Technopolis from KONE where he has held various positions within the Group , most recently as Director of Service Business and Business Development for KONE s Middle Eastern operations ."
neutral,High winds also toppled three semi-trailers on I-15 north of Barstow .
neutral,HK Ruokatalo 's target is to know the consumers .
neutral,"Honkarakenne 's customer in this project is one of the biggest real estate companies in Kazakhstan , according to the company ."
neutral,"However , the production is almost entirely very labor intensive and based on small investments only ."
positive,"In 2006 , the company intends to invest significantly in expanding its distribution and maintenance network ."
neutral,"In 2007 , Etteplan had turnover of EUR125 .2 m."
neutral,"In 2007 , the Group 's net sales stood at EUR 42 million and it had about 1,445 employees ."
neutral,In 2007 Etteplan reported a turnover of EUR125 .2 m.
neutral,"In 2008 , AVC Systemhaus had net sales of EUR 10 million USD 7.1 m ."
neutral,In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover .
neutral,"In 2010 , Sanoma Magazines expects net sales to be at the 2009 level ."
neutral,"In addition , the company is considering the start of production in Russia ."
negative,"In addition , the company will reduce a maximum of ten jobs ."
neutral,"In addition , the Kazakh delegation will visit Finland 's SITRA investment fund , Honkarakenne Ltd and Nokia headquarters to study TeliaSonera Ltd JSC 's activities ."
neutral,"In addition to its stake in MegaFon , Telecominvest currently owns 100 % of shares in Web Plus and St. Petersburg Payphones , 51 % in telecom equipment producer Peter-Servis and a number of other minor assets ."
positive,"In addition to Russia , we now seek additional growth in Ukraine ."
neutral,"In addition to software development , the new design unit will provide for mechanical engineering and electronics design ."
neutral,"In addition to verification of an identity and digital signatures , new state-approved Mobile ID enables to cast votes in elections as well ."
neutral,"In April 2010 , Olvi 's range of ciders will expand with a strawberry-rhubarb and an apple-pear cider in green bottles with a new shape ."
neutral,"In April-June 2008 , Scanfil 's net sales totalled EUR 58.7 mn and operating profit EUR 6.6 mn ."
positive,"In banking , Sampo A was unchanged at 14.24 eur and Nordea rose 0.42 pct to 9.51 eur ."
neutral,"In Finland , Alma Media will focus on quality and developing chain operations ."
neutral,"In Finland , the five largest brands control 90 % of the beer market ."
negative,in Finland Finnish pharmaceutical company Orion Corporation OMX Helsinki : ORNAV said on Wednesday 7 January that it has concluded its personnel negotiations in Finland and will reduce the number of personnel by 205 .
neutral,In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. .
neutral,"In November , the Finnish government decreased its ownership in the company further to 31.1 percent from 38 percent ."
neutral,In Sweden the agreement covers data communication services as well .
neutral,"In the automobile space , Maruti is the most searched brand in cars ."
positive,"In the autumn , it plans to expand service to St. Petersburg and Moscow and launch service to Yekaterinburg , Russia , flying there three times a week ."
neutral,"In the beginning of the negotiations , the estimated number of reductions was 50 at the maximum ."
neutral,"In the Czech Republic , the profiling unit at Ostrava will be closed and the machinery will be relocated to Ruukki 's bigger plants in Hungary , Poland and Romania by the end of the first quarter of 2009 ."
neutral,"In the Czech Republic , the smaller profiling unit at Ostrava will be closed and the machinery will be gradually relocated to Ruukki 's bigger plants in Hungary , Poland and Romania by the end of the first quarter of 2009 ."
neutral,"In the first quarter of 2008 , Sacanfil 's net sales totalled EUR 50.0 mn and its operating profit EUR 4.7 mn ."
neutral,"In the third quarter of 2007 , net sales totaled EUR 25.95 mn , and operating profit EUR 3.88 mn ."
neutral,"Incap Contract Manufacturing Services Pvt Ltd , a subsidiary of Incap Corporation of Finland , is acquiring the manufacturing unit of the TVS Electronic Ltd at Tumkur , near Bangalore , for Rs40 crore ."
neutral,Inha Works has invested in its product development and market research .
neutral,"It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4,805 mark ."
neutral,"It grew in Finland , Norway , Denmark and the Baltic countries ."
neutral,It includes options for additional 30 communal building sites as well as construction supervision works for all construction sites .
neutral,"It is being developed by Symbian , the software licensing consortium led by Nokia ."
neutral,It is estimated that the consolidated turnover of Kausta Guder will reach Lt 53mn US$ 22.53 mn EUR 15.35 mn in 2007 .
neutral,It is the first application in the market for invoice and purchase requisition approval with a mobile device .
neutral,"It now owns 80,565 shares in Amer Sports Corporation , equaling 0.11 % of the company 's share capital and voting rights ."
neutral,It posted a turnover of 4.5 mln euro $ 6.1 mln and an operating profit of 1.5 mln euro $ 2.0 mln for 2006 .
neutral,Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan .
neutral,J+Ærvi-Suomen Portti is also planning to reduce the use of sodium nitrite .
neutral,"Karachi , Sept. 14 -- Ixonos , a world leader in the development and integration of solutions for handheld devices , announced that it is implementing a touch screen mobile user interface solution for the Intel Atom processor Z6xx based smartphones ."
neutral,Kauko-Telko 's centralized administration will be dissolved and appropriate parts of it will be transferred to operating activities and Group administration by the end of the year .
neutral,"Kemira 's R&D organization comprises approximately 750 people , the company said ."
negative,"Konecranes has previously communicated an estimated reduction of about 1,600 employees on group level in 2009 ."
neutral,L&T also acquired a 50 pct stake in local sector company Salvor Oy at the beginning of September 2007 .
neutral,"Laavainen said Benecol was well known in Europe and the US , where it had been in the market for 15 years ."
neutral,"Latin America currently accounts for approximately 40 % of sales at Tecnotree , company president and CEO Eero Mertano recently told BNamericas ."
positive,Latvenergo has ordered a significant expansion to the Tekla Xpower network information system .
neutral,"LCS 's services cover the whole life cycle of software and information systems , from process modelling and tailored software development , to hosting services , solution management , maintenance and support ."
positive,Lemcon has also signed a pre-contract for the purchase of the park 's entire 130-hectare site .
neutral,Lieksaare Oy has earlier been regarded under the control of Saarelainen Oy and the individual shareholders under the shareholder agreement .
neutral,"Liquid handling products include electronic and mechanical pipettes , disposable tips as well as pipette maintenance and calibration services for research institutions , healthcare and industrial laboratories ."
neutral,"ADP News - Jan 13 , 2009 - Finnish industrial and environmental measurement equipment maker Vaisala Oyj OMX : VAIAS said yesterday it will develop an operational reference radiosonde for climate change observations ."
neutral,"ADPnews - Dec 23 , 2009 - Norwegian financial services group SpareBank 1 Gruppen AS OSL : SBGRP said its board of directors appointed today Jarle Haug managing director of its claims collection subsidiary SpareBank 1 Gruppen Finans"
neutral,M+Ækel+?is demanding a new Board for the company as well as discussions on the merger of Alma media and media company Talentum .
neutral,Marathon estimates the value of its remaining stake in Protalix at $ 27 million .
neutral,Margin call of Zanadvorov has given the chance to make such purchase under the credit of Deutsche Bank for USD 560 million .
neutral,Marimekko is considering further measures in the matter .
neutral,Marketing will use Tikkurila 's existing infra structure and local knowledge in Russia .
neutral,"Metsaliitto will sell 1.1 million B shares of Neomarkka , accounting for about 18.3 pct of Neomarkka 's equity and about 12.7 pct of the voting rights ."
neutral,"Moreover , Konecranes and Kito intend to transfer the hoist distribution business of Konecranes ' Japanese joint venture MHS Konecranes to Kito ."
neutral,"Most of the growth in beer consumption took place in the Far East , Latin America and Africa ."
neutral,"Most of the new substations support EDGE technology , which enables faster data traffic ."
neutral,"Most of the raw materials come from Europe and the US and are paid in euros or US dollars , while sales take place in rubles ."
neutral,"Most recently , he founded Virent Energy Systems , Inc. , an 80 person catalytic biofuels company , where , as president and CEO , he led the company through multiple financings , defined the company 's market strategy , and secured the company 's first customers ."
neutral,"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group ."
neutral,"Motorola Inc. of the United States came second with shipments of 217.4 million units for a 21.3 percent market share , followed by South Korea 's Samsung Electronics Co. with shipments of 118.0 million units for an 11.6 percent share ."
neutral,Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .
neutral,Mr K.R. Vasantha has been appointed Managing Director of Incap Contract Manufacturing Services Pvt. Ltd. .
neutral,Mr. Doring has been with Eaton since 1989 and acted as the Business Unit Manager for Eaton 's Power Controls Business Unit since January 2007 .
neutral,Mr. Koistinen joins from Nokia Siemens Networks where he has held various senior sales management and business development positions since 1997 .
neutral,"Mr. McDonald started the evening with his own set , featuring hits from his solo career and his Doobie Brothers years and a selection of R&B cover songs that met with mixed results ."
neutral,"M-real Corporation Stock Exchange Announcement 29 September 2006 at 4.15 p.m. Kyro Corporation and M-real Corporation , a Metsaliitto Group subsidiary , have agreed on an arrangement which gives M-real option to purchase the Kyroskoski natural gas powerplant from Kyro ."
neutral,M-real plans to discontinue production of standard coated fine paper in the Hallein and Gohrsm++hle mills .
neutral,Neste Oil will offer outplacement services to the 111 employees to be reduced .
neutral,News Corp. 's MySpace.com Web site will display submissions for the expanded Broadband Emmy Awards as part of an effort to identify aspiring video artists .
neutral,Niam offer financial investors a high return via investments in funds that in turn invest in all types of properties .
neutral,No changes regarding the Virala Oy Ab s ownership of shares of Tiimari has taken place .
neutral,No financial details of the deployment were disclosed .
neutral,No financial or pricing details were disclosed .
neutral,No planned closing date was provided .
neutral,No service pricing details were disclosed .
neutral,"Nordea Bank AB publ holds 6.000 Alma Media shares , representing 0.008 % of share capital and voting rights ."
neutral,Nordea Pankki Suomi Oyj 's ownership in Stonesoft Corporation has decreased below 1-20 .
neutral,Nordea will coordinate the syndicated loan .
neutral,Nordstjernan has used its option to buy another 22.4 % stake of Salcomp 's shares and votes .
neutral,N-Viro operates processing facilities independently as well as in partnership with municipalities .
neutral,"Okmetic closed its plant in Espoo in early 2004 , and all production lines from the site were moved to Okmetic 's plants in Vantaa , Finland and Texas , USA ."
neutral,"Okmetic has a global customer base and sales network , production plants in Finland and the US and contract manufacturers in Japan and China ."
neutral,"On preliminary estimate , the hotel will operate under the brand Novotel ."
neutral,One of the largest projects of the magazine division of SanomaWSOY - Sanoma Magazines International in 2006 became launch of the Russian magazine Gloriya .
neutral,"Operating profit of operations in Finland in the period under review totaled EUR 11.3 mn , remaining at the 2005 level ."
neutral,OP-Pohjola Group 's capital adequacy ratio under the Act on Credit Institutions stood at 12.1 % and Tier 1 ratio at 12.1 % .
neutral,"Our customers include companies in the energy and process industry sectors , in particular ."
neutral,"Our key geographical markets are Europe , Russian Federation , Middle-East , South-Africa and Japan ."
neutral,Our tools are specifically designed with the needs of both the business users and ICT experts in mind .
neutral,"Outotec 's delivery covers the engineering , supply and construction of a circulating fluid bed calcination plant with a capacity of 1,600 tons of alumina per day ."
neutral,"OVA Press has a 60 % stake in the joint venture , while IMSM holds a 40 % stake ."
neutral,"Panostaja owns a 68.77 pct of share capital and the voting rights of Suomen Helasto shares following an exchange of shares which was carried out on May 30 , 2007 ."
neutral,"Panostaja Plc today acquired the entire share capital of Suomen Graafiset Palvelut Ltd , a provider of printing services ."
neutral,"Paper company M-real calculated that if 100,000 biscuit cartons are made using a 25gsm lighter board , the CO2 saved over the course of 12 months would be equal to that generated by driving 1,000 km by car ."
negative,"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur ."
neutral,Part of the reductions will be made through retirement arrangements .
neutral,"Payment for acquired shares will be made in cash , and the price per share will be EUR 1 plus an administration fee ."
neutral,"pct lower at 4,442.10 ."
neutral,Pharmaceutical market in Czech Republic Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Czech Republic .
neutral,Pharmaceutical market in Italy Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Italy .
neutral,Pharmaceutical market in Netherlands Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Netherlands .
neutral,"Previously , it projected the figure to be slightly lower than in 2009 ."
neutral,"Previously , the company expected its 2008 financial performance to remain at the same level as in 2008 ."
neutral,Profit after taxes totaled EUR 12.1 mn .
neutral,QPR ProcessGuide is available as a system solution with centralized storage and management of process content as well as a standalone desktop version ; QPR ProcessGuide Xpress .
neutral,"Quartal Oy now owns 2,094,063 shares in Satama Interactive Plc , which represents 5,19 per cent of the share capital and voting rights ."
neutral,Renesas Mobile Europe Ltd has approximately 470 employees in Oulu .
neutral,Rihko said the sale will enable the company to concentrate on its grain-based business .
neutral,Rihko started to manage Raisio 's Benecol business in summer 2006 after heading tobacco company Altadis ' European operations .
neutral,RIM has revamped the BlackBerry OS UI with the 6.0 version of the mobile operating system .
neutral,Rimi supermarket is the key customer in Magistral center .
neutral,"Rimvesta is now controlled by the Estonian-owned real estate development company ELL Nekilnojamas Turtas , which a member of Merko , the largest construction group in the Baltic countries ."
neutral,"Risto Raty , Tekla 's executive vice president , said that Tekla Structures and ArchiCAD will cover the entire design and documentation workflow throughout a construction project ."
neutral,"Rohwedder Group is an automotive supplies , telecommunications and electronics industry provider for customers in Europe , North America and Asia ."
neutral,Rosa is one of the best-known Duckburg illustrators .
neutral,RSA 's shares closed at 156.9 p at the time of going to press .
neutral,Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .
neutral,Russia 's Video International Group holds a controlling stake in Russian Media Ventures .
neutral,"'s Outokumpu Technology business will begin trading on the Nordic Exchange in Helsinki starting Oct. 10 , becoming the sixth company to list on that exchange this year , the company said Friday ."
positive,"Salo , Finland , 29 August 2006 - Benefon has today announced its plans to further strengthen its in-house technology platform , by licensing the complete mobile software platform , Opna , from its long-standing technology partner , Pollex ."
neutral,"Sampo Group that has become a major shareholder in Nordea owns TrygVesta 's main competitor , If P & C Insurance ."
neutral,Scanfil holdings include 100 % of contract electronics manufacturer Scanfil EMS Group .
neutral,"Since the registration of the shares subscribed in a directed share issue , the new number of Panostaja shares and voting rights is 41,733,110 ."
neutral,"Stora Enso 's business in North America has annual capacity of about 3 million tons and employs about 4,350 people ."
neutral,Stora Enso will receive a 19.9 pct equity interest in the combined company .
neutral,Stora is due to release its fourth-quarter and 2009 full-year earnings on Feb. 4 .
neutral,Storengy is the GDF SUEZ company that is dedicated to the underground storage of natural gas .
positive,Strand Associates is expanding its Madison corporate headquarters with space to add about 100 employees to the engineering firm .
neutral,Talentum acquired a 47.5 pct stake in Varesvuo Partners in 1997 and the remaining in 2002 and 2005 .
neutral,"Technopolis , St. Petersburg 's Telecommunications University and the Russian Support Fund for Legislative Initiatives signed a protocol of intent in May of this year to set up a technopark in St. Petersburg on the base of the St. Petersburg Telecommunications University ."
neutral,"Technopolis has Finnish operations in Oulu , Vantaa , Espoo , Lappeenranta , Jyvaskyla and Tampere and is also preparing to expand its operations to Russia ."
neutral,"Technopolis has set aside a plot of land measuring 4.6 hectares to build the park , Mikkonen said ."
neutral,Tekla Group 's net sales for 2006 were approximately 50 million euros and operating result 13.6 million euros .
neutral,Teleste expects to start the deliveries at the end of 2009 .
neutral,"Thanks to its extensive industry and operations experience , Cybercom offers strategic and technological expertise to these markets : telecom , industry , media , public sector , retail , and banking and financial services ."
neutral,"That address also happens to house Italian megamart Eataly , meaning that `` Come on , kids , we 're going to the Toy Building ! ''"
neutral,"The 3C Expo is a signature show in Dongguan , which is supported by the Dongguan Municipal Government every year , featuring computer accessories , software , communication and network products ."
neutral,"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources ."
neutral,The acquisition is part of Ramirent 's Central and Eastern European growth strategy .
positive,The acquisition is part of Ramirent 's strategy to strengthen its position in selected locations .
neutral,The agreement includes application maintenance and support services .
neutral,The agreement includes the entire process of managing Mercator 's supply chain in all regions where the company is currently present .
neutral,"The Americas represents 25 % of Gemalto 's billing , and Latin America is one of the fastest growing regions for the company ."
neutral,The annual value of the contracts is estimated at USD 2mn over the next three years .
neutral,"The area will also include some central buildings , and Honkarakenne has started negotiations on their delivery ."
neutral,"The bank also expects additional costs , related to the Dash 8 - Q400 jets , which the group shelved in October 2007 ."
neutral,The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .
neutral,"The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition , the Board decided to appoint a Nomination Committee at a later stage ."
neutral,"The bond , with a maturity of five years , is part of the bank 's domestic bond program ."
neutral,The bridge is part of the highway 14 development project .
neutral,The building will house product development and test laboratories .
neutral,The business area 's net sales were slightly over 2m in 2006 .
neutral,The business development initiatives in North America are headed by Lynn Shanahan .
neutral,"The business is organised , as of February 1 , 2011 , in a way that production of design services is combined into one entity , Etteplan Operations ."
neutral,"The business transfer will take effect from 1 January 2007 , and in connection with this 47 employees will transfer from Elisa to Daxtum as continuing employees ."
neutral,The center will be built in the Kapuli district of Mantsala beside the Hanko-Mantsala-Porvoo road near the new direct rail link between Lahti and Jarvenpaa .
neutral,The changes in readership were not significant .
neutral,The closing of such transaction took place today .
neutral,"The closing of the transaction is scheduled to take place on January 10 , 2008 ."
neutral,The combined capital of these funds is expected to be EUR 100mn-150mn .
neutral,The combined company had pro-forma net sales of 140 mln euro $ 188.9 mln and an operating profit of 13 mln euro $ 17.5 mln for 2006 .
neutral,"The commission found evidence of several meetings to discuss the cartel , including one in a Brussels restaurant in November 1997 at which the companies discussed price increases ."
neutral,"The Committee proposes the following remuneration : a monthly remuneration of EUR 5,000 for the Chairman , EUR 3,500 for the Deputy Chairman , and EUR 2,500 for the other Board members ."
