label,text,augmented_text
neutral,"According to the company , the lay-offs will be temporary .","[""Consort to the ship's company, the lay - offs will be irregular.""]"
neutral,"According to the Finnish-Russian Chamber of Commerce , all the major construction companies of Finland are operating in Russia .","['According to the Finnish - Russian Chamber of Commerce department, all the major grammatical construction companies of Suomi are engage in Russia.']"
neutral,"According to the notification , the holdings of Ameriprice Inc. and its group companies are now in total 808,973 shares , which represent 3.582 % of Tekla -?s shares and voting rights .","['Harmonize to the notification, the holdings of Ameriprice Inc. and its group companies are now in total 808, 973 shares, which interpret triplet. 582% of Tekla -? s shares and voting rights.']"
neutral,"According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom market is 59 % .","[""Allot to the written report, Enzyme linked immunosorbent serologic assay ' s and DNA ' s joint market portion of Finland ' s telecom market is 59%.""]"
neutral,After that the two companies sat down and sewed up the present deal .,['After that the 2 companies sit down downwards and sewed up the present hand.']
neutral,"After the sale , Savcor Group Ltd will comprise Savcor ART , a corporate function and an investment in Cencorp Corporation .","['After the sale, Savcor Group Ltd will constitute Savcor ART, a corporal function and an investment in Cencorp Corporation.']"
neutral,"Ahlstrom 's 5,800 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .","[""Ahlstrom ' s 5, 800 employee serve customers via sales office and production facilities in more than 20 countries on six continents.""]"
neutral,Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,"[""Ahlstrom ' s share be quoted on the national association of securities dealers automated quotations OMX Helsingfors.""]"
neutral,Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,"[""Ahlstrom ' s portion live quoted on the NASDAQ OMX Finnish capital.""]"
neutral,Airbus will attempt to evacuate up to 873 people within 90 seconds .,['Airbus will undertake to evacuate up to 873 people within 90 seconds.']
neutral,"ALEXANDRIA , Va. , June 7 -- Michael G. Williams of Newbury Park , Calif. , has developed a network device .","['ALEXANDRIA, Old dominion state. , June septet - - Michael Gram. Williams of Newbury Park, Calif. , has developed a meshing device.']"
neutral,All rights reserved .,['All right allow.']
neutral,All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com/investors at 10:30 on September 26 .,"[""All YIT Upper case letter Markets Day materials volition be usable on the company ' s Internet site at web. yitgroup. com / investors at 10: 30 on September twenty six.""]"
neutral,"Alma Media holds 70 % of this company , the remaining shares being owned by the company 's key employees .","[""Alma Media control 70% of this ship's company, the remaining shares being owned by the companionship ' s francis scott key employees.""]"
neutral,Almost the entire office building will be occupied by Metso .,['Almost the intact office building bequeath cost occupied by Metso.']
neutral,"Also , Westpac is to issue a benchmark , 18 month FRN deal in Euros .","['Also, Westpac be to come out a benchmark, 18 month FRN deal in Euros.']"
neutral,Also the development of online businesses will continue .,['Also the growing of online businesses leave continue.']
neutral,Altimo previously agreed a similar deal with Telenor to merge their stakes in VimpelCom and Kyivstar-GSM .,['Altimo previously agreed a standardised deal with Telenor to combine their stakes in VimpelCom and Kyivstar - GSM.']
neutral,As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy .,['As a part of the agreement 10 employees from the Whoremaster Deere Forestry corroboration functions will transfer to DokuMentori Oy.']
neutral,"As a result , a total of 82 employees would be given notice .","['As a event, a sum of 82 employees would be give notice.']"
neutral,"As a result of the transaction , Sanoma Budapest has acquired a stake in the online store Egeszsegbolt .","['As a result of the dealing, Sanoma Budapest has acquire a post in the online store Egeszsegbolt.']"
neutral,"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .","['As an alternative to the share exchange, Panostaja offer a full cash consideration at the value of 1. 27 euro $ 1. 7 per share.']"
negative,"As part of the reorganisation measures that will take place in spring 2006 , Tamglass Finton will start personnel negotiations that will affect its entire staff of 33 .","As office of the reorganisation measures that will take plaza in spring 2006, Tamglass Finton will start personnel negotiations that leave affect its entire staff of 33."
neutral,"As reported June 26 , `` both circuits continued to alternately report the track as vacant and then occupied almost constantly from June 17 , when part of the track signaling device was replaced , to the time of the crash , according to the Metro source . ''","[""As reported June 26, ` ` both circuits continue to alternately report the track as vacant and then occupied almost constantly from June 17, when part of the track signaling device be replaced, to the time of the crash, according to the Metro beginning. ' '""]"
neutral,"At 10.58 am , Outokumpu declined 2.74 pct to 24.87 eur , while the OMX Helsinki 25 was 0.55 pct higher at 2,825.14 and the OMX Helsinki added 0.64 pct to 9,386.89 .","['At 10. 58 am, Outokumpu declined 2. seventy four pct to 24. 87 eur, while the OMX Helsinki 25 was 0. 55 pct higher at 2, 825. 14 and the OMX Helsinki added 0. 64 pct to ix, 386. ixc.']"
neutral,at 9:00 EET Alma Media 's Annual Report for 2009 is scheduled to be published in calendar week 9 .,"[""at 9: 00 EET Alma Media ' s Yearbook Report for 2009 is schedule to be published in calendar hebdomad 9.""]"
neutral,"At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % .","[""At terminal - August, Sampo was Nordea ' atomic number 16 biggest shareholder with a 20. 6% stake, keep abreast by the state with 19. 9%.""]"
neutral,"At first , Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions .","[""At inaugural, Solteq ' s services to companies operating in the St. Petersburg area will include upkeep and material management systems and data collection solutions.""]"
neutral,Autotank Group is part of Aspo 's Systems Division .,"[""Autotank Radical be part of Aspo ' due south Systems Division.""]"
neutral,Basware Einvoices Oy will be merged into the parent company during the present fiscal period .,['Basware Einvoices Oy will exist unify into the parent society during the present fiscal period.']
neutral,"Because the application can be considered as a hacking application , it is classified by F-Secure as riskware .","['Because the application can be considered as a hacking covering, it is classify by Degree fahrenheit - Secure as riskware.']"
neutral,"Before FKI , John Jiang has worked in several general manager or senior business consultant positions for international companies in China .","['Before FKI, John Jiang has worked in several general manager operating room senior business concern consultant positions for external fellowship in China.']"
negative,Benefon 's target is to lay off temporarily of permanently up to 20 % of the Salo plant 's staff .,Benefon ' s target comprise to lay off temporarily of permanently improving to 20% of the Salo plant ' s staff.
neutral,"Besides , Pit-Produkt will enter the new segments .","['Besides, Pit - Produkt will insert the raw segments.']"
neutral,"Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .","['Bids oregon pass include at least 1, 000 shares and the economic value of the shares must correspond to at least EUR4, 000.']"
neutral,CapMan made its initial investment in OneMed in June 2006 .,['CapMan made information technology initial investment in OneMed in June 2006.']
neutral,"CapMan said the deal 's effect on its cash flow for 2009 totals EUR3 .4 m , but the transaction would not affect its financial results for 2009 as it was executed at fair value .","[""CapMan said the deal ' s gist on its cash flow for 2009 totals EUR3. 4 m, just the transaction would not affect its fiscal solution for 2009 as it was executed at fair time value.""]"
neutral,Catalysts segment includes refinery catalysts and polyolefin catalysts product categories .,['Catalysts segment include refinery catalysts and polyolefin catalysts product class.']
neutral,"Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey .","['Componenta is a metallic element sphere caller with international operations and production plants located in Finland, the Netherlands, Sweden and Turkey.']"
neutral,"Comptel Corporation Sami Ervio President and CEO , Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .","['Comptel Corporation Sami Ervio Chairman and CEO, Distribution: NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service provider to deliver avail flexibly and charge them effectively.']"
neutral,"Consisting of seven interconnected units , Mega Image 's logistics center will be 347 metres in length and 12 metres in height .","[""Consist of seven interconnected unit, Mega Image ' s logistics center will be 347 metres in distance and 12 metres in height.""]"
neutral,"Construction work on the Helsinki Music Centre is to start this autumn , with the total cost of the project estimated at 140 million euros .","['Construction work on the Helsinki Music Centre is to begin this fall, with the total price of the project estimated at cxl million euros.']"
neutral,COPYRIGHT AFX News and AFX Financial News Logo are registered trademarks of AFX News Limited,['right of first publication AFX News show and AFX Financial News Logo are registered trademarks of AFX News Limited']
neutral,"Cramo , headquartered in Vantaa , Finland , rents construction machinery and equipment , as well as rents and sells modular space .","['Cramo, headquartered in Vantaa, Republic of finland, rents construction machinery and equipment, as considerably as rents and deal modular space.']"
neutral,Currency conversions are based on exchange rates at the time of the deal .,['Up to dateness conversion be based on exchange rates at the meter of the deal.']
neutral,"Currently the Terminator lures are produced in a subcontract facility in Mexico but the manufacturing will be transferred to Rapala 's factory in Shenzhen , China .","[""Currently the Terminator lures are produced in a subcontract facility in United mexican states but the manufacturing bequeath be transferred to Rapala ' randomness factory in Shenzhen, China.""]"
neutral,"Destia Oy is a Finnish infrastructure and construction service company building , maintaining and designing traffic routes , industrial and traffic environments , but also complete living environments .","['Destia Oy is a Finnish infrastructure and construction service company building, keep and design traffic routes, industrial and traffic environments, but likewise complete aliveness environments.']"
neutral,"Digia will also set up two subsidiaries , Digia Norway AS and Digia USA Inc. .","['Digia will as well set upwardly two subsidiaries, Digia Kingdom of norway angstrom and Digia USA Inc..']"
neutral,Dutch publisher De Vijver said today it has agreed to buy a 49 % stake in Belgian weekly magazine Humo from Finnish media company Sanoma HEL : SAA1V .,['Dutch publisher De Vijver said today it has fit in to buy a 49% bet in Belgian weekly magazine Humo from Finnish media company Sanoma hela: SAA1V.']
neutral,Each share is entitled to one vote .,['Each share is entitle to peerless right to vote.']
neutral,Each year the dividend is deducted from the subscription price .,['Each year the dividend is deduct from the subscription price.']
neutral,Earnings per share EPS amounted to EUR0 .01 .,['Earnings per share EPS add up to EUR0. 01.']
neutral,Earnings per share were EUR -0.04 -0.06 .,['Lucre per share be EUR - 0. 04 - zero. 06.']
neutral,Elcoteq has a global network of After Market Service sites which have a long experience in serving Consumer Electronics and Systems Solutions customers .,['Elcoteq has a global network of After Market Serving sites which make a foresighted experience in serving Consumer Electronics and Systems Solvent customers.']
neutral,Elcoteq SE is listed on the Nasdaq OMX Helsinki Ltd. .,['Elcoteq SE is listed on the National association of securities dealers automated quotations OMX Finnish capital Ltd..']
neutral,Electronic versions require 24-48 hours as each copy is customized to the client with digital controls and custom watermarks .,['Electronic versions ask 24 - 48 hours as each copy make up customized to the client with digital controls and usance watermarks.']
neutral,"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .","['Elisa Corporation will expose information technology fiscal statement for 2006 on Thursday, 8 February 2007.']"
neutral,"Empresa de Desarrollo Urbano de Quito , INNOVAR-UIO , Ecuador has commissioned Poyry to prepare a feasibility study for a new urban rapid mass transit system .","['Empresa de Desarrollo Urbano delaware Quito, INNOVAR - UIO, Ecuador has commission Poyry to prepare a feasibility field for a new urban rapid mass transit system.']"
neutral,"Erkki Jarvinen , President of Rautakirja and the head of the Sanoma Trade division , will leave his current tasks in spring 2009 for a similar position outside the Sanoma Group .","['Erkki Jarvinen, Chief executive of Rautakirja and the head of the Sanoma Trade division, will leave his current tasks in spring 2009 for a like position outside the Sanoma Group.']"
neutral,"Ethanol would be made from barley , and production could start in 2008 .","['Ethanol would follow make from barley, and product could start in 2008.']"
neutral,"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications .","['EXEL COMPOSITES inch legal brief Exel Composites is a applied science company which designs, manufactures and markets composite profile and tubes for industrial applications.']"
neutral,Exel is headquartered in Mantyharju in Finland .,['Exel follow headquarter in Mantyharju in Finland.']
neutral,facades in Riga 8 March 2010 - Finnish construction company YIT Oyj HEL : YTY1V said today that it will build the frame and the facades in a tower construction project in Riga .,['window dressing in Capital of latvia 8 March 2010 - Finnish construction party YIT Oyj HEL: YTY1V said today that it will build the frame and the facades in a tower grammatical construction project in Riga.']
neutral,Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !,['Fancy Dans on the move FAB Glasgow gift and interiors hive away Fancy Dans is move!']
neutral,"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement .","[""Financial Statements let in the consolidated financial statements of the Group, the Table of Director ' Report, the Auditors ' Report and the Corporate Governance Statement.""]"
neutral,"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .","['FinancialWire thulium is not a press release service, and receives no compensation for its news, view or statistical distribution.']"
positive,"Finnair expands : Finnair plans to add more flights on routes to Hong Kong , India and Russia .","Finnair expands: Finnair programme to add more flights on routes to Hong Kong, India and Union of soviet socialist republics."
neutral,Finnish Bank of +_land will launch its long-term pension savings account at the beginning of June 2010 .,['Finnish Bank of + _land will plunge its retentive - term pension savings describe at the beginning of June 2010.']
positive,Finnish food company Raisio Oyj HEL : RAIVV said today it will buy British snacks and confectionery company Big Bear Group plc for an enterprise value of EUR 95.3 million USD 129.9 m .,Finnish food company Raisio Oyj HEL: RAIVV said today information technology will buy British snacks and confectionery company Big Bear Group plc for an enterprise value of EUR 95. 3 million USD 129. 9 meter.
neutral,Finnish industrial group Ruukki Group Plc OMX Helsinki : RUG1V said on Friday 14 November that its furniture business segment Incap Furniture has concluded personnel negotiations that were started at the end of September .,['Finnish industrial group Ruukki Group Plc OMX Capital of finland: RUG1V said on Friday 14 November that its furniture business segment Incap Furniture has concluded personnel negotiations that were started at the end of Sept.']
neutral,"Finnish metal components supplier Componenta on December 26 , 2006 applied for approval with the Turkish Capital Markets Board to launch a mandatory offer for the remaining shares in iron and aluminium castings producer Doktas Dokumculuk .","['Finnish metal element supplier Componenta on December 26, 2006 applied for approval with the Turkish Capital Market Board to launch a mandatory offer for the remaining shares in iron and aluminium castings producer Doktas Dokumculuk.']"
neutral,"Finnish Sampo-Rosenlew manufactures approximately seven forest machines monthly , and about half of machines are exported .","['Finnish Sampo - Rosenlew manufactures approximately vii forest machines monthly, and about half of machine are exported.']"
neutral,Finnlines has six ships under construction in China with deliveries scheduled between the first quarter of 2011 and the final quarter of 2012 .,['Finnlines has six ship under construction in China with deliverance scheduled between the first poop of 2011 and the final quarter of 2012.']
neutral,Finnlines will announce in week 17 of 2006 what measures it will take to tackle the situation .,['Finnlines will announce in week seventeen of 2006 what measure it will take to harness the situation.']
positive,"firm 28 October 2009 - Finnish lifting equipment maker Konecranes Oyj HEL : KCR1V said today it acquired US Machine Tool Solutions Unlimited in Cincinnati , Ohio , for an undisclosed sum .","business firm 28 Oct 2009 - Finnish lifting equipment maker Konecranes Oyj HEL: KCR1V said today it acquired u Machine Tool Solutions Unlimited in Cincinnati, Ohio, for an undisclosed sum."
neutral,"Following the issue , the new shares will constitute 10 percent of the firm 's capital .","[""Be the issue, the raw shares will make up 10 percent of the business firm ' s capital.""]"
neutral,"For the purposes of the possible acquisition , PKC would establish a subsidiary in Poland .","['For the purpose of the possible attainment, PKC would establish a subsidiary in Polska.']"
neutral,"Founded in 1923 , Finnair is one of the world 's oldest airlines and flies to 60 destinations with a fleet of 63 aircraft , employing 9,500 people .","[""Constitute in 1923, Finnair is one of the world ' s oldest airlines and flies to 60 destinations with a fleet of lxiii aircraft, apply 9, 500 mass.""]"
neutral,"GeoSentric is acquiring extra financing by issuing a maximum of 220,000 new shares and a convertible bond with subscription rights for 880,000 shares , which have been fully subscribed .","['GeoSentric is evolve extra financing by issuing a maximum of 220, 000 new share and a convertible alliance with subscription right wing for 880, 000 shares, which have been full subscribed.']"
neutral,"Glaston 's share GLA1V is listed on the NASDAQ OMX Helsinki , Mid Cap List .","[""Glaston ' southward parcel GLA1V is list on the national association of securities dealers automated quotations OMX Capital of finland, Mid Cap List.""]"
neutral,Grounds for the notification : Tiimari Plc 12/30/2010 issued Capital Convertible Loan allocation decision by the Board on 01/31/2011 .,['Grounds for the notification: Tiimari Plc 12 / 30 / 2010 issued Capital Convertible Loan allocation decision by the Board on 01 / 31 / 2011.']
positive,Growth is expected to continue in 2008 .,Development is expected to stay in 2008.
neutral,GyPSii service supports ten different languages including Korean and Russian .,['GyPSii divine service support ten different languages including Korean and Russian.']
neutral,He confirmed his view on July 6 .,['Atomic number 2 confirm his view on July 6.']
neutral,He is a member of the Board of numerous com-panies and a shareholder of the Boardman Ltd board specialist net-work .,['Atomic number 2 is a member of the Control board of numerous com - panies and a shareholder of the Boardman Ltd panel specialist profit - work.']
neutral,"HELSINKI AFX - Cargotec said it has bought a 95 pct stake in Indital Construction Machinery Ltd , a Bangalore-based company that makes fork lift trucks and mobile cranes , for an undisclosed sum .","['HELSINKI AFX - Cargotec said it has bought a ninety five pct stake in Indital Construction Machinery Ltd, a Bangalore - base company that makes fork lift trucks and mobile cranes, for an undisclosed sum.']"
neutral,"HELSINKI AFX - Cramo said it has agreed to sell Cramo Nederland BV CNL , its Dutch machinery and equipment rental unit , to Jaston Groep for an undisclosed sum .","['finnish capital AFX - Cramo said it has concord to sell Cramo Nederland BV CNL, information technology Dutch machinery and equipment rental unit, to Jaston Groep for an undisclosed union.']"
neutral,"Helsinki-based Componenta bought Turkish listed company Doktas in October 2006 for 89 million euros , making it the largest Finnish investment in Turkey to date .","['Helsinki - based Componenta bought Turkish listed company Doktas in October 2006 for 89 million euros, making it the large Finnish investment in Joker to date.']"
neutral,"However , the offering will probably not be made at the current valuation , which partly derives from the deal in which the company was merged into a stock market shell .","['Still, the offering will probably not be made at the current valuation, which part derives from the deal in which the company comprise merged into a neckcloth market shell.']"
neutral,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .","[""HUHTAMAKI OYJ caudex EXCHANGE press release, 16. 9. 2008 AT 13. 32 Huhtamaki ' s Capital letter Markets Day for institutional investors and analysts is book in Espoo, September 16, 2008 starting at 13. 30 pm Finnish time.""]"
neutral,"I can say categorically , no , ' Wahlroos was quoted as saying by the paper , when asked about Sampo 's interest in making a bid for RSA .","[""I can say categorically, no, ' Wahlroos was quoted as saying by the newspaper, when asked about Sampo ' s pastime in making a bid for RSA.""]"
neutral,"If Honkarakenne starts production there , it will need a partner for sawmill operations .","['If Honkarakenne set off production there, information technology will need a partner for sawmill performance.']"
neutral,"In addition , nine fixed-term employment contracts will not be extended and two people will leave the company under pension arrangements .","['In addition, nine fix - term employment contract will not be extended and two people volition exit the troupe under pension arrangements.']"
neutral,"In addition , the existing service counter area in the reception hall will be rebuilt and access provided to local rail connections .","['In addition, the be service counter area in the reception hallway will be rebuild and accession provided to local rail connections.']"
neutral,"In addition a reduction of nine persons will be made through pension or other arrangements , the company added .","['In addition a reduction of ix persons will be made through pension operating theater other arrangements, the fellowship add.']"
neutral,"In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+Ærvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy .","['In addition to the Tulikivi Corporation, he be also currently a member of the Dining table of the following companies: Altia Corporation, J + Ærvi - Suomen Portti Osuuskunta, Osuuskunta KPY, Visibility Vehicles Oy and Voimatel Oy.']"
neutral,"In future , the plant will focus on the production of flange profiles for wind farm towers .","['In future, the plant volition focus on the production of flange profiles for wind farm pillar.']"
neutral,In return the New York-based private equity firm will receive a 51 % stake in the Latvian IT and telecom group .,['In return the New York - based private equity firm will have a li% post in the Latvian IT and telecom group.']
neutral,"In the Baltic countries , Atria 's target is organic growth .","[""In the Baltic countries, Atrium ' s fair game make up organic growth.""]"
neutral,"Incap Corporation Stock Exchange Announcement 29 April 2010 at 1 p.m. INVITATION TO A NEWS CONFERENCE ON INCAP 'S INTERIM REPORT Q1-2010 Incap will publish its interim report for January-March 2010 on Wednesday , 5 May 2010 .","[""Incap Corporation Stock Rally Announcement xxix April 2010 at 1 p. m. INVITATION TO A NEWS CONFERENCE ON INCAP ' S INTERIM REPORT Q1 - 2010 Incap will publish its interim report for January - March 2010 on Midweek, 5 May 2010.""]"
neutral,"India is high on our priority since business links between our two countries is also expanding , '' Tornstrom said .","[""India is high on our priority since business links between our deuce countries is also enlarge, ' ' Tornstrom said.""]"
neutral,IonPhasE 's second major owner is venture capital firm Aura Capital .,"[""IonPhasE ' sec 2d major owner is venture capital business firm Air Capital.""]"
neutral,"Iso Omena is based in the Matinkyla district of the southern part of the city of Espoo , southern Finland .","['Iso Omena is base in the Matinkyla territorial dominion of the southern function of the metropolis of Espoo, southern Finland.']"
neutral,It moved into the No. 2 spot in 2000 when it merged steel operations with Avesta Sheffield to form AvestaPolarit .,['It moved into the Nobelium. 2 spot in 2000 when it merge blade operations with Avesta Sheffield to form AvestaPolarit.']
neutral,"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 .","[""ITG ' second contribution in the deal is estimated at some 500, 000 euro $ 627, 000.""]"
neutral,"Its customers include local companies Slo Oy , Kiilto Oy , Toptronics Oy , Normark Suomi Oy , Pellonpaja Oy and Mansner Oy .","['It customers include local companies Slo Oy, Kiilto Oy, Toptronics Oy, Normark Suomi Oy, Pellonpaja Oy and Mansner Oy.']"
positive,"Ixonos estimates that it will hire 20 specialists in mechanical engineering , electronics design , and R&D for its new unit in Jyvaeskylae by the end of 2009 .","Ixonos estimates that it will hire 20 specializer in mechanical engineering, electronics design, and Gas constant & D for its novel unit in Jyvaeskylae by the end of 2009."
neutral,"Jensen , Njastein and Mike Critch , the head of Dovre North America business unit , will report to Toivola .","['Jensen, Njastein and Mike Critch, the head of Dovre North United states business unit, bequeath report to Toivola.']"
neutral,"Jukka Hienonen , the current Finnair CEO , will step down at the end of January 2010 .","['Jukka Hienonen, the current Finnair CEO, will mistreat downwardly at the end of January 2010.']"
neutral,"Kemira , headquartered in Helsinki , Finland , is an international chemicals group comprising the business areas Kemira Pulp & Paper , Kemira Water , Kemira Specialty and Kemira Coatings .","['Kemira, headquartered in Helsinki, Finland, is an international chemicals radical comprising the clientele areas Kemira Pulp & Composition, Kemira Water, Kemira Specialty and Kemira Coatings.']"
neutral,Kemira 's partner in the project is St. Petersburg Water Works .,"[""Kemira ' s partner in the projection be St. Petersburg campaign Water Works.""]"
neutral,Kershaw takes up the position with immediate effect from her previous role as marketing manager of Sankey Home & Garden Products .,['Kershaw takes up the position with prompt effect from her late role as marketing manager of Sankey Home & Garden Products.']
neutral,KONE is listed on the Nordic Exchange in Helsinki .,['KONE is listed on the Nordic Central in Finnish capital.']
neutral,"L&T is operative in Finland , Sweden , Latvia , Russia and Norway .","['L & T is working in Finland, Kingdom of sweden, Republic of latvia, Russia and Noreg.']"
neutral,"Last week , however , Nokia announced that it will pursue a long-term relationship with Microsoft , and make the Windows Phone 7 operating system the foundation for Nokia mobile phones .","['Final week, however, Nokia announced that it testament pursue a long - term relationship with Microsoft, and make the Windows Earpiece 7 operating system the foundation for Nokia mobile phone.']"
neutral,Latvia 's Stockmann shopping mall is a subsidiary of Finland 's Stockmann Plc. .,"[""Republic of latvia ' siemens Stockmann shopping mall equal a subsidiary of Finland ' s Stockmann Plc..""]"
neutral,"LEED is an internationally recognized green building certification system , developed by the U.S. Green Building Council .","['LEED be an internationally recognized unripe building corroboration organisation, developed by the U. S. Super c Building Council.']"
neutral,LONDON AFX - Fortum said it has agreed to sell its industrial maintenance service operations to funds managed by CapMan for an undisclosed sum .,['john griffith chaney AFX - Fortum said it has harmonise to sell its industrial sustentation service operations to funds managed by CapMan for an undisclosed sum.']
neutral,"China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country .","['China Unicom, NYSE: CHU, HKSE: 0762, and SHSE: 600050, the second largest mobile river bearer in the commonwealth.']"
neutral,"Maximum amount of terminations in Finland is 40 employees , the company added .","['Maximal measure of termination in Suomi is 40 employees, the company added.']"
neutral,Measures will be launched immediately and are due to be finalized in the first quarter of 2010 .,['Measure will be launched immediately and personify due to be finalized in the inaugural quarter of 2010.']
neutral,"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities .","['Metsa - Botnia will finance the payment of dividends, the repayment of cap and the repurchase of its own part with the funds deriving from it divestment of the Uruguay operations, and part in Pohjolan Voima, and by utilising its existing financing facilities.']"
neutral,Metso 's delivery will include a complete coated board line with related air systems and two winders .,"[""Metso ' sec delivery will include a complete cake control board line with related air systems and two winders.""]"
neutral,Mobile data transfer is expected to increase explosively in the LTE era .,['Mobile river data transfer is expected to increase explosively in the LTE era.']
neutral,Most of the dividend will go to the Grimaldi family .,['Most of the dividend will plump to the Grimaldi kinsfolk.']
neutral,"mr Bakman sees also expansion options on the Tallinn-Helisnki link , claiming however , that operating the link with only a single ship is not enough .","['mr Bakman sees too expansion options on the Tallinn - Helisnki nexus, claiming however, that operating the link with only a undivided ship be not enough.']"
positive,"M-real Corporation Press release on 3 November at 10:35 am M-real Corporation was the second best company in the materials sector including e.g. forest industry companies in the Carbon Disclosure Leadership Index CDLI , Nordic Report 2009 .","M - real Corporation Military press release on 3 November at 10: 35 am M - real Corporation was the second advantageously ship's company in the materials sector including eastward. g. forest industry companies in the Carbon Disclosure Leadership Index CDLI, Nordic Report 2009."
neutral,"M-Real said there are ` no grounds ' for the rumors , which ` have been circulating in the market for some months . '","[""Meter - Real said there constitute ` no grounds ' for the rumors, which ` have been circulating in the market for some month. '""]"
neutral,"Nastola , axe 14 jobs 16 February 2010 - Finnish wood products technology firm Raute Oyj HEL : RUTAV said today that it will transfer to Nastola , southern Finland , the production of its Jyvaskyla plant , which will affect 14 people .","['Nastola, axe 14 jobs 16 February 2010 - Finnish wood products technology firm Raute Oyj HEL: RUTAV enunciate today that it will transfer to Nastola, southern Suomi, the production of its Jyvaskyla plant, which bequeath affect 14 the great unwashed.']"
neutral,Neste Shipping is the most likely to remain Finnish as the oil sector and its transports are significant for emergency supply .,['Neste Shipping represent the most likely to remain Finnish as the oil sector and its transports are significant for emergency supply.']
neutral,Net investment income,['Nett investment income']
neutral,"no compensation for its news , opinions or distributions .","['no compensation for its intelligence, opinions or dispersion.']"
neutral,No financial details were available .,['No financial details be useable.']
neutral,No financial details were disclosed .,['No financial details make up let on.']
neutral,No financial details were provided .,['No financial detail were offer.']
neutral,No financial details were reported .,['No fiscal details be reported.']
neutral,No more waste-burning facilities should be built .,['No more waste product - combustion facilities should be construct.']
neutral,"No price was given for the transaction , which merges two London companies that have worked together on a number of projects including delivery of timetables for Britain 's National Express East Coast rail networks .","[""No price was sacrifice for the transaction, which merges two London companies that sustain worked in concert on a number of projects including delivery of timetables for Britain ' s National Express East Coast rail networks.""]"
neutral,No pricing details were disclosed .,['No pricing details were discover.']
neutral,"Nokia said it still expects to sell 150 more million Symbian devices in years to come , giving an indication of how it expects the Phone 7 handoff to work .","['Nokia said it still expects to deal cl more 1000000 Symbian devices in years to come, giving an indication of how information technology expects the Earphone 7 handoff to work.']"
neutral,Nordea Bank Estonia is part of the largest financial group in the Nordic countries .,['Nordea Bank Republic of estonia is part of the big financial radical in the Nordic nation.']
neutral,"Of the company 's net sales , 38 % was acquired in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US .","[""Of the companionship ' s net sales, 38% was acquired in Finland, twenty one% in other European countries, 40% in Asia, and 1% in the US.""]"
neutral,Officials did not disclose the contract value .,['Functionary did not give away the contract bridge value.']
neutral,"On Dec. 1 , Grimaldi acquired 1.5 million shares and a 50.1-percent stake in Finnlines .","['On Dec. 1, Grimaldi win 1. 5 million contribution and a 50. single - percentage stake in Finnlines.']"
neutral,"Only L+Ænnen Tehtaat showed a loss , but it has only recently started streamlining measures .","['Only Liter + Ænnen Tehtaat showed a loss, only it has only recently started streamline measures.']"
negative,Operating cash flow after investments totalled EUR 61.3 mn compared to EUR 75.3 mn in the corresponding period in 2007 .,Operating cash flow after investments totalled EUR lxi. 3 atomic number 25 compare to EUR 75. 3 mn in the corresponding menstruum in 2007.
positive,Oriola-KD expects its invoicing in 2008 to be higher than the comparable invoicing of 2007 .,Oriola - KD expects its invoicing in 2008 to be high than the comparable invoicing of 2007.
