label,text,augmented_text
positive,"The EBITDA was EUR116m compared to EUR115m , corresponding to an EBITDA margin of 33 % .","EBITDA amounted to EUR 116 million compared to EUR 115 million, corresponding to an EBITDA margin of 33%."
positive,"The fair value of investment properties totalled EUR 2,299.9 mn , compared to EUR 2,229.5 mn in the corresponding period in 2009 .","The fair value of the investment properties totalled EUR 2,299.9 million, compared with EUR 2,229.5 million in the corresponding period of 2009."
positive,The fund at fair value will increase correspondingly .,The fair value fund will increase accordingly.
neutral,The impact of this acquisition to Teleste 's net sales for 2010 is estimated to be approximately EUR 2 million .,The impact of this acquisition on Teleste's 2010 net sales is estimated at approximately â‚? million.
neutral,The impact on TietoEnator 's net sales for 2008 from the purchase is expected to be some 11 mln euro $ 15.9 mln .,The impact of the acquisition on TietoEnator's net sales for 2008 is expected to be approximately Euro 11 million.
positive,The optimization of the steel components heating process will reduce the energy consumption .,Energy consumption is reduced by optimising the heating process of the steel components.
positive,The proportion of Estonian and Lithuanian passengers on the Tallinn-Helsinki route also grew in July .,The share of Estonian and Lithuanian passengers on the Tallinn-Helsinki route also increased in July.
neutral,These savings will have full impact as of the beginning of 2007 .,These savings will take full effect from the beginning of 2007.
positive,This assignment strengthens Poyry 's position as an international provider of engineering and project services to the chemical process industry .,This task strengthens Poyry's position as an international provider of engineering and project services for the chemical process industry.
positive,This new partnership agreement represents a significant milestone for both parties .,This new Partnership Agreement is an important milestone for both parties.
positive,"Tiimari Latvian representative Ineta Zaharova said that the company earned LVL 122,000 in 2005 profit , which is 20 times more that in 2004 .","The Latvian representative of Tiimari, Ineta Zaharova, said that in 2005 the company earned 122,000 LVL profit, which is 20 times more than in 2004."
neutral,"Together , Yahoo and Nokia said they will continue to deliver Internet experiences that address the core needs of consumers , developers , operators and advertisers .","Together, Yahoo and Nokia will continue to deliver Internet experiences that meet the core needs of consumers, developers, operators and advertisers."
positive,"Via the agreement , Ramirent will expand the range of equipment and services it delivers to Destia , Ramirent Finland 's managing director Kari Aulasmaa , said .","With the agreement, Ramirent will expand its range of equipment and services for Destia, said Kari Aulasmaa, Managing Director of Ramirent Finland."
positive,"Via the takeover , Panostaja further expands its business area specialising in digital printing , which since previously consists of the subsidiaries Kopijyva Oy and Sokonet Oy .","With the acquisition, Panostaja is further expanding its digital printing business, which previously consisted of its subsidiaries Kopijyva Oy and Sokonet Oy."
neutral,"- Inge Larsen (CFO), 29,045 shares , representing 0.50 % of the share capital .","- Inge Larsen (CFO), 29,045 shares, representing 0.50% of the share capital."
neutral,The forecast for 2012 is 3.3 % .,The forecast for 2012 is 3.3%.
neutral,"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .","The share capital of Alma Media Corporation (business number 1944757-4) amounts to 45,031,513.80 euros and is divided into 75,052,523 shares."
neutral,The company is listed on the Nordic Exchange in Helsinki .,The company is listed on the Nordic Exchange in Helsinki.
neutral,"Incap Contract Manufacturing will carry out the manufacturing for these agreements at its factory in Tumkur , near Bangalore .",Incap Contract Manufacturing will manufacture these agreements at its Tumkur plant near Bangalore.
neutral,"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .",It is operated by Nokia and supported by its Nokia NetAct network and service management system.
neutral,28 January 2011 - Finnish technology center operator Technopolis Oyj (HEL : TPS1V)said today it will invest EUR22 .5 m in the construction of the second phase of an office facility in Tampere .,28 January 2011 - The operator of the Finnish Technopolis Oyj Technology Centre (HEL: TPS1V) announced today that it will invest 22.5 million euros in the construction of the second phase of an office building in Tampere.
neutral,Comptel Corporation will publish its financial statements for 2008 on 12 February 2009 .,"Comptel Corporation will release its 2008 financial statements on February 12, 2009."
neutral,"Finnish L&T Recoil , a company specialising in used oil regeneration , is building a facility in Hamina in Finland in 2008 .","The Finnish company L & T Recoil, which specialises in the reprocessing of waste oils, is building a plant in Hamina, Finland, in 2008."
neutral,The shops are located in the capital region and the Paijat-Hame region .,The shops are located in the capital region and in the Paijat-Hame region.
neutral,The carrier said its Area travel agency is to sell most of its outlets to sister chain Suomen Matkatoimisto (SMT)and use its remaining bricks-and-mortar presence to primarily target business customers going forward .,The carrier said that its travel agency Area will sell most of its outlets to sister chain Suomen Matkatoimisto (SMT) and will use its remaining brick-and-mortar presence to primarily target business customers in the future.
neutral,The annual net sales of the unit is some EUR 5 million and it currently employs some 55 people .,The unit's annual net turnover is around 5 million euros and it currently employs about 55 people.
neutral,"On the following workday customers can check from their home computers how their purchases are divided between different ingredient groups , how much energy various products contain and what is the nutritional content of all purchases .","On the following business day, customers can check from their home computer how their purchases are distributed among different ingredient groups, how much energy different products contain, and what the nutritional content of all purchases is."
neutral,Name of Company in which holdings have been acquired : Citycon Oyj 2 .,Name of the company in which investments were acquired: Citycon Oyj 2.
neutral,"BasWare is headquartered in Espoo , Finland .","BasWare is headquartered in Espoo, Finland."
neutral,"The store is located in Poznan in a shopping center named Pestka , the company added .","The store is located in PoznaÅ„ in a shopping center called Pestka, the company added."
neutral,"The other seats would go to Edgar Edmonds , an American with experience of the clothing and retail industry , and Christian Fischer , an Austrian with experience in the winter sports goods business .","The other seats went to Edgar Edmonds, an American with experience in the clothing and retail industry, and Christian Fischer, an Austrian with experience in the winter sports goods business."
neutral,"According to the Act , universities can now acquire private funding .","By law, universities can now acquire private funding."
neutral,"Following its strategy , Tikkurila has established a fully-owned sales company TOO Tikkurila in Almaty , Kazakhstan , for marketing decorative paints under the Finnish Tikkurila brand and the Russian Teks brand .","In line with its strategy, Tikkurila has established a wholly owned sales company TOO Tikkurila in Almaty, Kazakhstan, to market decorative paints under the Finnish brand Tikkurila and the Russian brand Teks."
negative,Asian traffic declined by 3.4 per cent .,Asian traffic was down 3.4 percent.
neutral,"Ahlstrom 's 5,700 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .","Ahlstrom's 5,700 employees serve customers through sales offices and production facilities in more than 20 countries on six continents."
neutral,"Raute , headquartered in Nastola , Finland , is a technology company serving the wood products industry worldwide .","Raute, based in Nastola, Finland, is a technology company that supplies the wood industry worldwide."
positive,"Consumer products manufacturer Fiskars Corp. will open a distribution and warehouse center in Southaven , creating 100 jobs .","Consumer goods maker Fiskars Corp will open a distribution and warehouse centre in Southaven, creating 100 jobs."
neutral,"According to latest information , Benefon will launch its Twig device on 20 September 2006 .","According to the latest information, Benefon will launch its Twig device on 20 September 2006."
neutral,Atria will also buy the shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse property)from Itikka Co-operative .,Atria will also buy the shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse property) from Itikka Co-operative.
neutral,"The joint venture will invest about EUR 500,000 in production technology straight away .","The joint venture will immediately invest around 500,000 euros in production technology."
neutral,He will report to CapMan Plc 's CEO Heikki Westerlund .,He will report to CapMan Plc CEO Heikki Westerlund.
neutral,The price will be specified at the completion date .,The price will be fixed on the day of completion.
neutral,A total of $ 78 million will be invested in the project .,A total of 78 million dollars will be invested in the project.
neutral,"Finnish IT consultancy Satama Interactive Oyj said on November 13 , 2006 that Jarmo Lonnfors took up the position of CEO .",The Finnish IT consulting company Satama Interactive Oyj announced on 13 November 2006 that Jarmo Lonnfors has taken over the position of CEO.
neutral,"H1 '08 H1 '07 Q2 '08 Q2 '07 in mln euro , unless otherwise stated Net sales 386 328.6 201 160.7 Operating profit 46.3 35.8 23.2 9.5 Pre-tax profit 33.6 26.9 18.7 5.1 Net profit 25.1 25.4 14 4.0 EPS in euro 2.20 2.36 1.24 0.38 1.0 euro = $ 1.60 www.componenta.com","H1 '08 H1' 07 Q2 '08 Q2' 07 in Euro millions, unless otherwise stated Net sales 386 328.6 201 160.7 Operating profit 46.3 35.8 23.2 9.5 Pre-tax profit 33.6 26.9 18.7 5.1 Net profit 25.1 25.4 14 4.0 EPS in Euro 2.20 2.36 1.24 0.38 1.0 Euro = $1.60 www.componenta.com"
neutral,"` Nordea 's definitely too big for Sampo to acquire , ' said an analyst ` But Sampo would appear to have an agenda for Nordea ahead of the privatisation .","""Nordea is definitely too big for a takeover by Sampo,"" said one analyst, ""but Sampo seems to have an agenda for Nordea before privatisation."
neutral,`` Fixed Mobile Convergence solutions represent a key value proposition in today 's communication market .,"""Fixed-line mobile convergence solutions represent a key value proposition in today\'s communications market."
neutral,`` There is no room to modify the share component as we have already indicated . '',"""There is no scope to change the equity component, as we have already indicated."""
neutral,`` We could be there .,We could be there.
positive,`` We were the lowest bidders and now the final approval is awaited . '',We were the cheapest bidders and now we're awaiting final approval. '
neutral,"1 p.m. Central office of Nordea Bank 19 3-ya ulitsa Yamskogo Polya , Building 1 Telephone : 495 777-34-77 ext. 3932 , 3931 03.02.2011 Unimilk - EGM 03-04 .02.2011 XVI international business-summit Food Business Russia 2011 will take place .","1 p.m. Headquarters of Nordea Bank 19 3-ya ulitsa Yamskogo Polya, Building 1 Telephone: 495 777-34-77 Extension 3932, 3931 03.02.2011 Unimilk - EGM 03-04-02-2011 XVI International Business Summit Food Business Russia 2011 will take place."
neutral,"128,538 shares can still be subscribed for with Series E share options , max .","128,538 shares may still be subscribed with Series E stock options, max."
neutral,15 November 2010 - Finnish energy company Fortum Oyj HEL : FUM1V said today it and partners started negotiations to establish a new operating model for energy supply in the Turku region of western Finland .,"November 15, 2010 - Finnish energy company Fortum Oyj HEL: FUM1V today started negotiations with partners to establish a new operating model for the Turku region of Western Finland."
neutral,"561,470 new shares under 2003 option rights plan Packaging company Huhtamaki Oyj reported on Monday that a total of 561,470 new shares of the company have been issued based on share subscriptions under its 2003 option rights plan .","561,470 new shares issued under the 2003 option plan Packaging company Huhtamaki Oyj announced on Monday that a total of 561,470 new shares of the company were issued based on share subscriptions under its 2003 option plan."
neutral,"A meeting for the media and analysts will be held on the same day at 10:30 a.m. at Stonesoft Headquarters in Helsinki , Italahdenkatu 22 A. The Interim report will be presented by Stonesoft 's CEO Ilkka Hiidenheimo .","On the same day, a meeting for media and analysts will be held at Stonesoft's Helsinki headquarters, Italahdenkatu 22A, at 10: 30 a.m. The interim report will be presented by Stonesoft's CEO, Ilkka Hiidenheimo."
neutral,A meeting of Glisten shareholders to vote on the bid will be held on 12 March .,A shareholder meeting of Glisten will be held on March 12 to vote on the offer.
neutral,"A replay will be available until 27 October 2006 in the following numbers : US callers : +1 617-?01-?888 , non-US callers : +44 20 7365 8427 , access code : 2659 5401 .","A replay will be available through October 27, 2006 at the following numbers: US callers: + 1 617-? 01-? 888, international callers: + 44 20 7365 8427, access code: 2659 5401."
neutral,"A spokesman said : `` The food store center , subject to council and local support , could comprise a supermarket or smaller store and other niche outlets , and this will be firmed up following consultation with the council and local community regarding appropriate uses and occupiers . ''","A spokesman said: ""The food market centre could include a supermarket or smaller shops and other niche shops, subject to community and local authority support, and this will be determined after consultation with the council and the local community regarding appropriate uses and occupants."""
neutral,"A total of 185 Wonderware Certified SIs are available to integrate and support Wonderware products such as InTouch -?HMI software , IndustrialSQL Server historian , Wonderware Information Server , DT Analyst software or QI Analyst SPC software .","A total of 185 Wonderware Certified SIs are available to integrate and support Wonderware products such as InTouch HMI software, IndustrialSQL Server historian, Wonderware Information Server, DT Analyst software or QI Analyst SPC software."
neutral,A. Le Coq had a market share of 41.3 percent and rival beverage group Saku 32.1 percent .,A. Le Coq had a market share of 41.3 percent and rival beverage company Saku 32.1 percent.
neutral,"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .","About 36% of these came from Aspo Chemicals, 39% from Aspo Shipping and 25% from Aspo Systems."
neutral,"About 72 % of Evraz Group shares are owned by Lanebrook , whose beneficiaries , on the one hand , are Millhouse , the holding company for the assets of billionaire Roman Abramovich and his business partners 50 % ; and Evraz executives Alexander Abramov and Alexander Frolov 50 % , on the other .","About 72% of Evraz Group's shares are owned by Lanebrook, whose beneficiary is Millhouse, the holding company for the assets of billionaire Roman Abramovich and his business partners, 50%; and Evraz executives Alexander Abramov and Alexander Frolov, 50%."
neutral,Absolut Bank is exploring the possibility of further borrowing .,Absolut Bank is exploring the possibility of further borrowing.
neutral,Aker Yards Finland will begin using Chinese subcontractors at its Finnish shipyards .,Aker Yards Finland will employ Chinese subcontractors in its Finnish shipyards.
positive,Finnish food industry companies HK Ruokatalo and Atria will form a joint venture company called L+Ã†nsi-Kalkkuna to produce turkey meat .,Finnish food companies HK Ruokatalo and Atria will form a joint venture called L + Ã†nsi-Kalkkuna to produce turkey meat.
neutral,Finnish food industry company L+Ã†nnen Tehtaat is planning changes to its fish product business .,The Finnish food company L + Ã†nnen Tehtaat is planning changes in its fish products business.
negative,Finnish plumbing and heating systems supplier Uponor is temporarily laying off its whole workforce in Finland for two weeks as of mid-July 2009 .,Finnish plumbing and heating equipment manufacturer Uponor is temporarily laying off its entire workforce in Finland for two weeks from mid-July 2009.
neutral,Finnish property investment company Citycon plans to issue directed subordinated convertible bonds to institutional investors .,The Finnish real estate investment company Citycon plans to issue directly subordinated convertible bonds to institutional investors.
neutral,"In Finland , Hamina Cargo Terminal , of Finnish Nurminen Logistics , has purchased a warehouse with ground lease rights in the Port of Hamina .","In Finland, Hamina Cargo Terminal of Finnish Nurminen Logistics has bought a leasehold warehouse in the port of Hamina."
negative,"In Finland , metal sector company Componenta is laying off temporarily the staff of its Pori mill from Christmas 2008 till 6 January 2009 .","In Finland, the metal company Componenta is temporarily laying off employees at its Pori plant from Christmas 2008 to January 6, 2009."
neutral,"Member of the HK Ruokatalo Group in Finland , Scan , is launching a joint venture slaughterhouse with Team Ugglarp in Sk+_ne , southern Sweden .","Scan, a member of HK Ruokatalo Group in Finland, establishes a joint venture with Team Ugglarp in Sk + _ ne, southern Sweden."
neutral,"The largest construction company in Finland , YIT Corporation , is to acquire 70 % of the shares in the Slovak construction company Reding Bratislava .","Finland's largest construction company, YIT Corporation, acquires 70% of the shares in the Slovak construction company Reding Bratislava."
negative,"According to Aktia Asset Management , Finnish analysts ' forecasts for 2009 are still too high .","According to Aktia Asset Management, Finnish analysts ""forecasts for 2009 are still too high."
neutral,"According to business media reports , Usmanov planned to transfer his MegaFon stake to the state-controlled Svyazinvest , in exchange for a stake in the merged RosTelecom .","According to business media, Usmanov planned to transfer his MegaFon stake to state-controlled Svyazinvest in exchange for a stake in the merged RosTelecom."
neutral,"According to CEO Hannu Syrj+Ã†nen , a new common name and visual identity is required as the group has grown and internationalised .","According to CEO Hannu Syrj + Ã†nen, the growth and internationalisation of the Group requires a new common name and a new visual identity."
neutral,"According to Gallup Food and Farm Facts , beef consumption totaled 99mn kilos in Finland in 2007 .","According to Gallup Food and Farm Facts, beef consumption in Finland totalled 99 million kilos in 2007."
neutral,"According to him , construction work will start in spring 2007 , and the facility is to be commissioned in spring 2008 .","According to him, the construction work will start in spring 2007 and the plant will be put into operation in spring 2008."
neutral,"According to Soosalu , particular attention was paid to residents privacy and security in the design of the Aleksandri Street building .","According to Soosalu, particular attention was paid to the privacy and safety of the residents when designing the building on Aleksandri Street."
neutral,"According to statistics by the Finnish Maritime Administration , shipping did not increase much in January-August 2009 , however .","However, according to statistics from the Finnish Maritime Authority, shipping did not increase significantly between January and August 2009."
neutral,"According to the company , a decision in the issue will be made in the summer of 2010 , at the earliest , and in the summer of 2011 , at the latest .","According to the company, a decision on the issue will be made in summer 2010 at the earliest and in summer 2011 at the latest."
neutral,"According to the company , the lay-offs will be temporary .","According to the company, the redundancies will be temporary."
neutral,"According to the Finnish-Russian Chamber of Commerce , all the major construction companies of Finland are operating in Russia .","According to the Finnish-Russian Chamber of Commerce, all major Finnish construction companies operate in Russia."
neutral,"According to the notification , the holdings of Ameriprice Inc. and its group companies are now in total 808,973 shares , which represent 3.582 % of Tekla -?s shares and voting rights .","According to the announcement, Ameriprice Inc. and its affiliates hold a total of 808,973 shares, representing 3.582% of Tekla shares and voting rights."
neutral,"According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom market is 59 % .","According to the report, the combined market share of Elisa and DNA in the Finnish telecommunications market is 59%."
neutral,After that the two companies sat down and sewed up the present deal .,The two companies then sat down and stitched together the current deal.
neutral,"After the sale , Savcor Group Ltd will comprise Savcor ART , a corporate function and an investment in Cencorp Corporation .","Following the sale, Savcor Group Ltd. will comprise Savcor ART, a corporate function and a stake in Cencorp Corporation."
neutral,"Ahlstrom 's 5,800 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .","Ahlstrom's 5,800 employees serve customers through sales offices and production facilities in more than 20 countries on six continents."
neutral,Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,Ahlstrom shares are listed on NASDAQ OMX Helsinki.
neutral,Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,Ahlstrom shares are listed on NASDAQ OMX Helsinki.
neutral,Airbus will attempt to evacuate up to 873 people within 90 seconds .,Airbus will try to evacuate up to 873 people within 90 seconds.
neutral,"ALEXANDRIA , Va. , June 7 -- Michael G. Williams of Newbury Park , Calif. , has developed a network device .","ALEXANDRIA, Va., June 7 -- Michael G. Williams of Newbury Park, Calif., has developed a networking device."
neutral,All rights reserved .,All rights reserved.
neutral,All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com/investors at 10:30 on September 26 .,All YIT Capital Markets Day materials will be available on the Company's website at www.yitgroup.com / investors on September 26 at 10: 30 a.m.
neutral,"Alma Media holds 70 % of this company , the remaining shares being owned by the company 's key employees .","Alma Media owns 70% of the company, with the remaining shares held by the company's key employees."
neutral,Almost the entire office building will be occupied by Metso .,Almost the entire office building is occupied by Metso.
neutral,"Also , Westpac is to issue a benchmark , 18 month FRN deal in Euros .",Westpac will also issue an 18-month FRN benchmark in euros.
neutral,Also the development of online businesses will continue .,The development of e-commerce will also continue.
neutral,Altimo previously agreed a similar deal with Telenor to merge their stakes in VimpelCom and Kyivstar-GSM .,Altimo had previously entered into a similar agreement with Telenor to merge its shares in VimpelCom and Kyivstar-GSM.
neutral,As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy .,"Under the terms of the agreement, 10 employees of John Deere Forestry's documentation functions will transfer to DokuMentori Oy."
neutral,"As a result , a total of 82 employees would be given notice .","As a result, a total of 82 employees would be laid off."
neutral,"As a result of the transaction , Sanoma Budapest has acquired a stake in the online store Egeszsegbolt .","As part of the transaction, Sanoma Budapest has acquired shares in Egeszsegbolt's online business."
neutral,"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .","As an alternative to the share swap, Panostaja is offering a full cash payment of EUR 1.27 per share."
negative,"As part of the reorganisation measures that will take place in spring 2006 , Tamglass Finton will start personnel negotiations that will affect its entire staff of 33 .","As part of the restructuring, which will take place in the spring of 2006, Tamglass Finton will enter into personnel negotiations, which will affect the entire workforce of 33 employees."
neutral,"As reported June 26 , `` both circuits continued to alternately report the track as vacant and then occupied almost constantly from June 17 , when part of the track signaling device was replaced , to the time of the crash , according to the Metro source . ''","As reported on June 26, ""both circuits alternately reported the track as free and then occupied it almost continuously from June 17, when part of the track signaling device was replaced, until the time of the crash."""
neutral,"At 10.58 am , Outokumpu declined 2.74 pct to 24.87 eur , while the OMX Helsinki 25 was 0.55 pct higher at 2,825.14 and the OMX Helsinki added 0.64 pct to 9,386.89 .","At 10.58am, Outokumpu was down 2.74 per cent at â‚?4.87, while OMX Helsinki 25 was 0.55 per cent higher at 2,825.14 points and OMX Helsinki gained 0.64 per cent to 9,386.89 points."
neutral,at 9:00 EET Alma Media 's Annual Report for 2009 is scheduled to be published in calendar week 9 .,The 2009 Annual Report of EET Alma Media is scheduled to be published at 9: 00 a.m. in calendar week 9.
neutral,"At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % .","At the end of August, Sampo was Nordea's largest shareholder with 20.6%, followed by the state with 19.9%."
neutral,"At first , Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions .",Solteq's services for companies operating in the St. Petersburg area initially include maintenance and material management systems as well as data collection solutions.
neutral,Autotank Group is part of Aspo 's Systems Division .,Autotank Group is part of Aspo's systems division.
neutral,Basware Einvoices Oy will be merged into the parent company during the present fiscal period .,Basware Einvoices Oy will be merged with the parent company in the current financial year.
neutral,"Because the application can be considered as a hacking application , it is classified by F-Secure as riskware .","Since the application can be considered a hacking application, F-Secure classifies it as Riskware."
neutral,"Before FKI , John Jiang has worked in several general manager or senior business consultant positions for international companies in China .","Prior to FKI, John Jiang held several Managing Director or Senior Business Consultant positions for international companies in China."
negative,Benefon 's target is to lay off temporarily of permanently up to 20 % of the Salo plant 's staff .,Benefon's goal is to temporarily lay off up to 20% of the workforce at the Salo plant.
neutral,"Besides , Pit-Produkt will enter the new segments .","In addition, Pit-Product will enter the new segments."
neutral,"Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .","Bids or offers comprise at least 1,000 shares and the value of the shares must be at least 4,000 euros."
neutral,CapMan made its initial investment in OneMed in June 2006 .,CapMan made its first investment in OneMed in June 2006.
neutral,"CapMan said the deal 's effect on its cash flow for 2009 totals EUR3 .4 m , but the transaction would not affect its financial results for 2009 as it was executed at fair value .","CapMan said that the effect of the deal on cash flow for 2009 totaled â‚?.4 million, but that the transaction would have no impact on financial results for 2009 as it was carried out at fair value."
neutral,Catalysts segment includes refinery catalysts and polyolefin catalysts product categories .,The Catalysts segment comprises product categories for refinery catalysts and polyolefin catalysts.
neutral,"Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey .","Componenta is a metal company with international subsidiaries and production facilities in Finland, the Netherlands, Sweden and Turkey."
neutral,"Comptel Corporation Sami Ervio President and CEO , Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .","Sami Ervio, President and CEO of Comptel Corporation, Sales: NASDAQ OMX Helsinki Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and effectively."
neutral,"Consisting of seven interconnected units , Mega Image 's logistics center will be 347 metres in length and 12 metres in height .","Consisting of seven interconnected units, the Mega Image logistics centre will be 347 metres long and 12 metres high."
neutral,"Construction work on the Helsinki Music Centre is to start this autumn , with the total cost of the project estimated at 140 million euros .",Construction work on the music centre in Helsinki is due to start this autumn and the total cost of the project is estimated at 140 million euros.
neutral,COPYRIGHT AFX News and AFX Financial News Logo are registered trademarks of AFX News Limited,KOPYRIGHT AFX News and AFX Financial News Logo are registered trademarks of AFX News Limited
neutral,"Cramo , headquartered in Vantaa , Finland , rents construction machinery and equipment , as well as rents and sells modular space .","Cramo, headquartered in Vantaa, Finland, rents out construction machinery and equipment, leases and sells modular space."
neutral,Currency conversions are based on exchange rates at the time of the deal .,Currency conversions are based on the exchange rates at the time of the transaction.
neutral,"Currently the Terminator lures are produced in a subcontract facility in Mexico but the manufacturing will be transferred to Rapala 's factory in Shenzhen , China .","Currently, the terminator baits are manufactured in a subcontracting plant in Mexico, but production is being moved to Rapala's factory in Shenzhen, China."
neutral,"Destia Oy is a Finnish infrastructure and construction service company building , maintaining and designing traffic routes , industrial and traffic environments , but also complete living environments .","Destia Oy is a Finnish infrastructure and construction services company that builds, maintains and designs roads, industrial and transport environments, as well as complete residential environments."
neutral,"Digia will also set up two subsidiaries , Digia Norway AS and Digia USA Inc. .","Digia will also create two subsidiaries, Digia Norway AS and Digia USA Inc."
neutral,Dutch publisher De Vijver said today it has agreed to buy a 49 % stake in Belgian weekly magazine Humo from Finnish media company Sanoma HEL : SAA1V .,Dutch publisher De Vijver announced today that it has agreed to buy a 49% stake in the Belgian weekly Humo from Finnish media company Sanoma HEL: SAA1V.
neutral,Each share is entitled to one vote .,Each share has a voting right.
neutral,Each year the dividend is deducted from the subscription price .,"Each year, the dividend is deducted from the subscription price."
neutral,Earnings per share EPS amounted to EUR0 .01 .,Earnings per share EPS amounted to EUR 0.01.
neutral,Earnings per share were EUR -0.04 -0.06 .,Earnings per share amounted to -0.04 -0.06 euros.
neutral,Elcoteq has a global network of After Market Service sites which have a long experience in serving Consumer Electronics and Systems Solutions customers .,Elcoteq has a global network of after-market service offices with many years of experience in customer service for Consumer Electronics and Systems Solutions.
neutral,Elcoteq SE is listed on the Nasdaq OMX Helsinki Ltd. .,Elcoteq SE is listed on Nasdaq OMX Helsinki Ltd.
neutral,Electronic versions require 24-48 hours as each copy is customized to the client with digital controls and custom watermarks .,"Electronic versions take 24-48 hours, as each copy is customized with digital controls and custom watermarks."
neutral,"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .","Elisa Corporation will release its 2006 financial statements on Thursday, February 8, 2007."
neutral,"Empresa de Desarrollo Urbano de Quito , INNOVAR-UIO , Ecuador has commissioned Poyry to prepare a feasibility study for a new urban rapid mass transit system .","Empresa de Desarrollo Urbano de Quito, INNOVAR-UIO, Ecuador has commissioned Poyry to prepare a feasibility study for a new urban express transport system."
neutral,"Erkki Jarvinen , President of Rautakirja and the head of the Sanoma Trade division , will leave his current tasks in spring 2009 for a similar position outside the Sanoma Group .","Erkki Jarvinen, President of Rautakirja and Head of the Sanoma Trade Division, will leave his current role in spring 2009 to take up a similar position outside the Sanoma Group."
neutral,"Ethanol would be made from barley , and production could start in 2008 .","Ethanol would be made from barley, and production could begin in 2008."
neutral,"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications .","EXEL COMPOSITES IN BRIEF Exel Composites is a technology company that develops, produces and distributes composite profiles and tubes for industrial applications."
neutral,Exel is headquartered in Mantyharju in Finland .,"Exel is headquartered in Mantyharju, Finland."
neutral,facades in Riga 8 March 2010 - Finnish construction company YIT Oyj HEL : YTY1V said today that it will build the frame and the facades in a tower construction project in Riga .,"Facades in Riga March 8, 2010 - Finnish construction company YIT Oyj HEL: YTY1V announced today that it will build the frames and facades in a tower construction project in Riga."
neutral,Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !,Fancy Dans on the move FAB Glasgow gift and home furnishing shop Fancy Dans is on the move!
neutral,"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement .","The consolidated financial statements comprise the consolidated financial statements of the Group, the report of the Board of Directors, the audit report and the declaration of corporate governance."
neutral,"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .","FinancialWire tm is not a press service and receives no remuneration for its news, opinions or distributions."
positive,"Finnair expands : Finnair plans to add more flights on routes to Hong Kong , India and Russia .","Finnair expands: Finnair plans to offer more flights on routes to Hong Kong, India and Russia."
neutral,Finnish Bank of +_land will launch its long-term pension savings account at the beginning of June 2010 .,The Finnish Bank of + _ land will open its long-term retirement savings account at the beginning of June 2010.
positive,Finnish food company Raisio Oyj HEL : RAIVV said today it will buy British snacks and confectionery company Big Bear Group plc for an enterprise value of EUR 95.3 million USD 129.9 m .,Finnish food company Raisio Oyj HEL: RAIVV announced today that it will acquire British snack and confectionery company Big Bear Group plc for an enterprise value of 95.3 million euros.
neutral,Finnish industrial group Ruukki Group Plc OMX Helsinki : RUG1V said on Friday 14 November that its furniture business segment Incap Furniture has concluded personnel negotiations that were started at the end of September .,Finnish industrial group Ruukki Group Plc OMX Helsinki: RUG1V announced on Friday 14 November that its furniture business Incap Furniture has completed the recruitment negotiations that began at the end of September.
neutral,"Finnish metal components supplier Componenta on December 26 , 2006 applied for approval with the Turkish Capital Markets Board to launch a mandatory offer for the remaining shares in iron and aluminium castings producer Doktas Dokumculuk .","On 26 December 2006, the Finnish metal parts supplier Componenta applied to the Turkish Capital Market Committee for authorisation to make a mandatory offer for the remaining shares in the iron and aluminium casting producer Doktas Dokumentculuk."
neutral,"Finnish Sampo-Rosenlew manufactures approximately seven forest machines monthly , and about half of machines are exported .","The Finnish company Sampo-Rosenlew produces about seven forestry machines a month, and about half of them are exported."
