label,text,augmented_text
neutral,"The Board of Directors proposes to the Shareholders ' Meeting on 18 March 2010 that the company would pay dividend for the financial year January 1 - December 31 , 2009 , EUR 0.02 per share .","[""The Board of Directors hereby proposes to the Shareholders at'Meeting opened on 18 March 2010 that the company would periodically pay net dividend shares for the entire financial year January 1 - December 31, 2009, at EUR USD 0.02 per diluted share.""]"
neutral,"The company , employing 6,400 , reported net sales of 620 mln euro $ 823.2 mln for 2006 .","['The company, employing 6,400, previously reported collective net core sales losses of about 620 mln euro $ 823.2 million mln euro for December 2006.']"
positive,The company moved to an operating profit of EUR10 .9 m versus an operating loss of EUR15 .3 m. It also turned to EPS of EUR0 .08 versus loss per share of EUR0 .04 .,The company then moved now to report an actual operating profit of EUR10.9 m versus an operating statutory loss of EUR15.3 m. It now also turned to an EPS share of of EUR0.08 versus loss per share of EUR0.04 from.
neutral,"The company reported net sales of EUR550m in 2005 and had some 3,200 employees .","['The Italian company reported net adjusted sales revenue of EUR550m Italian in 2005 and had assembled some 3,200 employees there.']"
neutral,The company 's net sales in 2010 totalled MEUR 311.4 with an operating margin of 13.9 per cent .,"[""The public company's net sales in fiscal 2010 together totalled about MEUR 311.4 with only an operating operating gross margin of 13.9 per cent.""]"
neutral,"The company will pay a dividend of EUR 0.50 per share , a total of EUR 14mn .","['The company additionally will pay a dividend of EUR N 0.50 per share, with a deemed total cost of EUR USD 14mn.']"
neutral,"The decision of Tekes was based on , among other , the following grounds : the project has a significant impact on the business development of the company .","['The decision of AB Tekes Group was based on, among other grounds, the following following grounds : : the project design has a significant impact on altering the internal business development environment of the company.']"
neutral,"The estimated turnover of the new company is LVL 2,5 million EEK 40 million .","['The 2017 estimated turnover of the the new company Airbus is now LVL 2,5 million EEK 40 million Euros.']"
neutral,The Finnish company claims to have over a quarter of a million contented Tulikivi fireplace business and homeowners worldwide .,['The Finnish construction company now claims now to have over half a half quarter of a one million newly contented Tulikivi households fireplace business and homeowners worldwide.']
neutral,The four-year contract between the bank and Ski Sport Finland will bring the bank 's advertisements to skiers helmets and caps .,"[""The four-year exclusive contract between the bank and and Alpine Ski Board Sport 1 Finland will bring the bank's advertisements through to skiers helmets and training caps and.""]"
neutral,"The Group , with net sales of EUR 235 million in 2009 , employs more than 2 000 people in 33 countries .","['The Group LP, with attributable net sales of EUR 4 235 million in 2009, employs more broadly than 2 000 people spread in 33 countries globally.']"
neutral,The group had an order book of EUR 7.74 mn at the end of 2007 .,['The group had an in order loan book of EUR of 7.74 mn at approximately the reporting end September of 2007.']
positive,The insurer anticipates its share in Nordea 's net profit to be significant .,The insurer anticipates strengthening its share contribution in PT Nordea National's net operating profit to also be significant.
positive,"The item included restructuring costs of EUR1 .6 m , while a year earlier they were EUR13 .1 m. Diluted EPS stood at EUR0 .3 versus a loss per share of EUR 0.1 .","The item cost included restructuring of costs of EUR1 m.6 m, while a year earlier they were EUR13.1 - m. A Diluted basic EPS stood at EUR0.3 versus a loss earnings per tangible share calculated of to EUR 0.1."
positive,"The new office , located in Shenzhen , will strengthen Vaisala 's already 10-year old presence in China .","The new new office, conveniently located in northern Shenzhen, will successfully strengthen Vaisala's already formidable 10-year - old regional presence in China specifically."
positive,"The price of raw material aluminium went up at the end of 2005 , but the company considers its outlook for 2006 favourable .","The price set of raw industry material - aluminium went up at the end of 2005, ) but still the Russian company considers its outlook for for 2006 highly favourable."
positive,"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .","The refining margin unit for the 2017 year was : $ 13.39 at - bbl,, compared to about $ 10.46 - - bbl earned in the prior trading year."
neutral,"The report also said Nokia 's operations comprising the sites at Bochum , Ulm , Dusseldorf , Munich and Frankfurt posted operating profit after interest of 246 mln eur .","[""The FT report yesterday also had said namely Nokia's operations comprising the 3 sites operated at Bochum, Ulm, Dusseldorf, Munich and Frankfurt that posted 2016 operating profit after depletion interest of 246 mln eur worldwide.""]"
positive,"The subdivision made sales revenues last year of EUR 480.7 million EUR 414.9 million in 2008 , and operating profits of EUR 44.5 million EUR 7.4 million .","The subdivision made attributable sales or revenues last year of EUR 480.7 euro million EUR a 414.9 euros million ahead in 2008 numbers, and operating profits of of EUR 7 44.5 million EUR 7.4 total million."
neutral,The value of orders on hand totaled EUR 237.1 mn .,['The value inventory of orders had on hand thus totaled EUR 8 237.1 â€?mn.']
neutral,The value of the confirmed aircraft orders totals EUR 2bn .,['The value sheet of the total confirmed aircraft engine orders outstanding totals EUR 2bn.']
positive,"Vaahto , which has entered the deal via its subsidiary Vaahto Pulp & Paper Machinery , will supply two of the units in the end of 2010 , while the remaining ones are expected for delivery in the beginning of 2011 .","Vaahto, which officially has entered the deal a via using its subsidiary Vaahto Pulp & White Paper Construction Machinery, will supply two of the units delivered in the end of 2010, 2020 while the the remaining eight ones are expected for delivery approximately in the beginning of 2011."
positive,"Via the move , the company aims annual savings of some EUR 3 million USD 4.3 m , the main part of which are expected to be realized this year .","Via To the recent move, for the company aims annual savings of some EUR 1000 3 million USD 4.3 mi m, the main part of from which loans are also expected to be partly realized during this year."
positive,Viking Line manages well with its current ferries .,Viking Line manages well not with out its large current ferries network.
positive,SCANIA Morgan Stanley lifted the share target on Swedish heavy-duty truck and bus maker Scania AB to 330 crowns ( $ 42.4 - 35.2 euro ) from 310 crowns ( $ 39.8 - 33.1 euro ) .,"SCANIA Morgan Stanley lifted the core share target level on smaller Swedish heavy-duty truck launch and bus maker PT Scania AB to 330 thousand crowns (), ( $ 42.4 - 35.2 euro ) from 310 crowns () ( $ around 39.8 - 33.1 euro ) previously."
positive,` Very recommendable ' is the Nokian Z G2 according to the ` ADAC judgement ' in the latest summer tyre test of the German automobile association ADAC .,"` Very recommendable'is the Nokian GP Z G2 according to the'` ADAC satisfaction judgement'made in.. the latest summer tyre durability test of for the German automobile industry association, ADAC."
neutral,"`` In Ukraine , too , we act as a partner for major bakery clients in both production and product development .","['`` In Ukraine,, too, we do act primarily as increasingly a partner for major bakery clients interested in both increased production and product plan development.']"
positive,"`` Neste Oil is working with over 20 research communities in Europe , America , Africa , Asia , and Australia to develop and introduce new raw materials .","`` Neste Nobel Oil Science is working concurrently with globally over than 20 research communities located in both Europe, America, Africa, Asia, and Australia to develop and introduce 30 new key raw materials."
positive,`` The announced investment of the carmaker Hyundai for example sounds optimistically for us as of course new cars mean new tires . '',``. The often announced further investment of the American carmaker Hyundai Benz for our example always sounds optimistically for us as and of course new cars mean new tires. ''
neutral,`` They 've already allocated money for the inventory .,"[""`` > They've already finally allocated some money for the military inventory.""]"
positive,3 January 2011 - Finnish flag carrier Finnair Oyj ( HEL : FIA1S ) said today it sealed a nine-year sale and leaseback agreement for its newest Airbus A330 aircraft for syndication into the Japanese operating lease market .,3 November January 2011 L - Aircraft Finnish national flag leasing carrier AF Finnair Oyj ( HEL : FIA1S ) said today it sealed a comprehensive nine-year sale and leaseback agreement for its ten newest Airbus and A330 aircraft for syndication into the Japanese operating lease sales market.
positive,"According to ACNielsen 's ScanTrack study for the period week 10 of 2005 to week 9 of 2006 , Coca-Cola is the market leader in soft drinks in Finland .","According to ACNielsen's annual ScanTrack study for the survey period week 10 of December 2005 to week 5 9 years of 2006 survey, Coca-Cola is presently the market leader in branded soft sweet drinks in western Finland."
positive,Finnish Ahlstrom Corporation has ordered key production equipment for a new glass nonwovens production line at its Russian Tver Mill from Finnish Vaahto Pulp & Paper Machinery ( that is part of Vaahto Group ) .,Finnish Group Ahlstrom Glass Corporation of has ordered key production infrastructure equipment for a potential new glass nonwovens production container line at an its Russian Tver Mill from Finnish unit Vaahto Pulp & Paper Plastic Machinery ( a that is part of Vaahto Group ).
neutral,Finnish navigation device manufacturer Benefon that is changing its name to GeoSentric reports net sales of about EUR 1.1 mn in the second quarter of 2007 .,['Finnish navigation device manufacturer Benefon that is considered changing its name worldwide to GeoSentric reports net sales as of at about EUR 1.1 mn in January the the second full quarter results of 2005 2007 to.']
positive,Finnish Vacon has signed significant deals with Norwegian Scandinavian Electric Systems ( SES ) on the supply of AC drives .,Finnish : Vacon Research has signed 3 significant deals with Norwegian / Scandinavian enterprise Electric Power Systems ( SES AS ) on in the supply of AC drives.
positive,Finnish-Swedish TietoEnator is expanding its business quickly in Russia .,Finnish-Swedish business TietoEnator is also expanding its business quite quickly in eastern Russia now.
positive,"H+_kan Dahlstr+Â¦m , head of mobility services at TeliaSonera , has forecast that mobile data volume on the TeliaSonera network in Sweden will rise eight-fold to 200,000 TB by 2014 .","H+_kan Dahlstr+Â¦m, head of mobility services engineering at TeliaSonera Nordic, also has forecast that mobile data load volume on the TeliaSonera broadband network in Sweden currently will perhaps rise roughly eight-fold up to 200,000 TB by end 2014."
neutral,The order for plywood mill machinery and equipment announced by Finnish Raute in September 2006 will be delivered to Thebault Plyland in France .,['The order for plywood mill machinery and equipment announced earlier by Finnish Raute in mid September 2016 2006 will be being delivered today to De Thebault in Plyland in northeast France today.']
positive,"According to M-real 's CEO , Mikko Helander , this transaction will enable the company to proceed swiftly with its restructuring program .","According per to M-real's company CEO, Mikko Helander, this transaction news will help enable the company to proceed swiftly in with executing its capital restructuring program and."
positive,"According to Olvi 's Managing Director Lasse Aho , the company has an ongoing MMX Plus project that aims to find growth outside Finland .","According further to Olvi's Managing Director Lasse Aho, the TV company already has an ongoing digital MMX Plus project and that specifically aims to find more growth outside to Finland too."
neutral,"According to Scanfil 's President Harri Takanen , Scanfil 's investment activity proceeded according to the strategy on several fronts in 2010 .","[""According exclusively to Finnish Scanfil's President - Harri Takanen, Scanfil's investment activity proceeded according highly to the business strategy planned on several growth fronts in 2010.""]"
positive,Acquisitions have been made and businesses have been well integrated .,Acquisitions have also been often made and businesses have been quite well integrated...
neutral,Alma Media 's net sales in 2009 totalled MEUR 307.8 with an operating margin of 13.5 per cent .,"[""Alma Media AS's net sales in 2009 when totalled combined MEUR of 307.8 billion with there an operating result margin of a 13.5 per 2 cent.""]"
neutral,Aspokem posted an operating profit of 2.7 mln euro ( $ 3.5 mln ) and net sales of 89.1 mln euro ( $ 116.8 mln ) in 2006 .,"['Aspokem posted an average operating profit of 2.7 200 mln German euro ( $ 3.5 mln $ ), and a net sales of 89.1 000 mln euro ( ; $ 1 116.8 mln ) in 2006 to.']"
neutral,"Auburn 's sales in 2007 were CAD 41 million ( approximately EUR 27 million ) , and the company employs some 150 people .","[""Auburn Health's net sales in fiscal 2007 were CAD almost 41 million euros ( approximately EUR 27 million for ),. and the biotech company already employs some 150 people.""]"
positive,Brazilian mobile player Telemig Celular yesterday announced that it has selected Finnish software developer Tecnomen Oyj to expand its prepaid billing system .,"Brazilian mobile prepaid player & Telemig subsidiary Celular Communications yesterday. announced, that it has selected Finnish commercial software developer Tecnomen Oyj to radically expand its prepaid billing management system."
positive,"Cargotec Corporation , Press Release , April 28 , 2008 at 2.00 p.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant hatch cover orders for bulk carriers .","Cargotec Corporation, Press Release, April 24 28, December 2008 at about 2.00 a p.m. Finnish time Cargotec's MacGREGOR business area providing marine fuel cargo handling and offshore load handling solutions has received several significant hatch vessel cover orders mainly for medium bulk container carriers."
neutral,"Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 10,500 people .","[""Cargotec Industrial's unit sales totalled just EUR 3.4 billion in February 2008 â€?and it employs up approximately around 10,500 local people.""]"
positive,Commencing the construction works of Pearl Plaza is a significant step in our Russian projects .,Commencing the full construction works currently of Pearl Harbour Plaza Limited is a significant initial step in our current Russian projects.
neutral,CORPORATE IT UPDATE - ( C ) 1995-2009 M2 COMMUNICATIONS LTD Finnish technology group Teleste Corporation ( OMX Helsinki : TLT1V ) reported on Wednesday ( 4 February ) an operating profit of EUR5 .6 m on net sales of EUR108 .7 m for the year 2008 .,['CORPORATE BIG IT UPDATE - ( C ) 1995-2009 GROUP M2 COMMUNICATIONS LTD Finnish technology group Teleste Corporation - ( OMX Helsinki : TLT1V ) reported on Wednesday night ( 4 February 2016 ) an operating profit balance of EUR5.6 m only on net gross sales of EUR108.7 m for the year 2008.']
positive,"Cost savings will then rise to some 20 mln eur a year from 2007 , OKO said .","Cost savings alone will then rise dramatically to just some 20 mln eur a year from 2007 level, operator OKO Group said Tuesday."
positive,Cramo Group 's financial targets for 2010-2013 are sales growth higher than 10 percent per year ; return on equity above 15 percent .,Cramo Group's financial targets planned for 2010-2013 are sales revenue growth higher than plus 10 percent or per volume year ; achieving return on average equity consistently above minus 15 percent.
neutral,Cymed 's net sales are expected to amount to EUR 3.5 mn in 2006 .,"[""Cymed's annual net sales results are expected to ultimately amount closer to EUR 3.5 mn in 2006 edition.""]"
neutral,Delhaize Le Lion has selected the Aldata G.O.L.D. Vocal PDA solution on the Motorola WT4090 PDA terminal .,['Delhaize & Le Grand Lion has selected the Aldata G.O.L.D. based Vocal Power PDA chipset solution on the underlying Motorola Core WT4090 series PDA switching terminal platform.']
positive,Diluted loss per share stood at EUR 0.15 versus EUR 0.26 .,Diluted loss translation per share also stood adjusted at EUR 500 0.15 versus at EUR 0.26 previously.
positive,Efficiency programs totalling 100 million euros are under way in Finnair .,Efficiency programs potentially totalling 100 of million of euros are under active way abroad in Finnair.
neutral,Elcoteq 's revenues in 2007 were approximately EUR 120 million .,"[""Elcoteq Research's revenues in October 2007, were approximately EUR at 120 million USD.""]"
positive,Elektrobit ( EB ) has renewed its IT infrastructure contract with ICT services provider Fujitsu Services for EB 's Patja service .,Elektrobit ( EB ) International has renewed its recent IT service infrastructure contract signed with ICT services technology provider of Fujitsu Services International for EB Global's Patja service base.
positive,European traffic grew nearly 30 % .,European automobile traffic grew nearly 30 b % globally.
neutral,Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) reported on Friday ( 15 August ) an operating profit of EUR65 .0 m on net sales of EUR342 .9 m for the period January-June 2008 .,['Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : 1 RMR1V ) reported on last Friday ( 15 August ) had an operating profit of EUR65.0 m based on net recorded sales of around EUR342 30.9 m for the fiscal period January-June 3 2008 2015.']
neutral,Finnish aluminium products manufacturer Nordic Aluminium Plc ( OMX Helsinki : NOA1V ) reported on Monday ( 18 August ) an operating profit of EUR7 .9 m on net sales of EUR55 .2 m for the period January-June 2008 .,['Finnish aluminium foil products manufacturer Natural Nordic Aluminium Plc ( OMX / Helsinki : NOA1V ) reported on Monday ( Thursday 18 August ) an operating cash profit of EUR EUR7.9 m on net sales revenue of EUR55.2 m reported for of the reporting period January-June 2008.']
neutral,Finnish component supplier Componenta Corporation ( OMX Helsinki : CTH1V ) reported on Tuesday ( 15 July ) an operating profit of EUR46 .2 m on net sales of EUR386 .0 m for the financial period January-June 2008 .,['Finnish component supplier Componenta Corporation NV ( OMX Helsinki : CTH1V ) reported fiscal on Tuesday ( ( 15 July ) an operating profit of EUR46.2 m EUR on weak net sales of around EUR386.0 m for the the July financial consolidated period January-June 2008.']
positive,Finnish elevators and escalators maker KONE Corporation said on Tuesday ( 18 March ) that it has received a major order from Sir Robert McAlpine to supply all elevators and escalators for the Watermark Place project in the City of London .,Finnish elevator elevators unit and tube escalators unit maker KONE Corporation AS said on Tuesday ( Monday 18 March ) that it has received a major order from Sir Robert McAlpine Trust to... supply all elevators and escalators supplied for the Watermark Place project in the City of Light London.
positive,"Finnish financial software developer Basware Oyj said today it will provide its invoice automation ( IA ) solution to an unnamed major retail company in the USA in a deal , worth more than EUR300 ,000 .","Finnish financial software developer Basware Oyj AS said on today it will exclusively provide its invoice automation automation ( IA ) solution technology to an almost unnamed major retail company in the southern USA in a lucrative deal, worth more than EUR300 000,000."
positive,"Finnish forest machinery and equipment maker Ponsse Oyj said on October 5 , 2007 it will deliver a total of 67 cut-to-length method forest machines and 44 harvester heads to Brazilian paper maker Bahia Pulp and to unnamed Uruguayan wood harvesting contractors .","Finnish forest machinery and equipment maker Ponsse Oyj AB said on October 31 5 6, 2007 it worldwide will deliver a total of 67 cut-to-length wood method fire forest machines heads and 44 small harvester heads to Brazilian paper maker Bahia Pulp and 80 to unnamed Uruguayan wood harvesting contractors Inc."
neutral,Finnish glass technology group Glaston Corporation ( OMX Helsinki : GLA1V ) reported on Thursday ( 14 August ) an operating profit of EUR6 .5 m on net sales of EUR201 .5 m for the period January-September 2008 .,['Finnish optical glass generation technology investment group Glaston Corporation Limited ( OMX HK Helsinki Helsinki : GLA1V ) reported on market Thursday evening ( 14 August ) an interim operating profit of EUR6.5 m on net sales of EUR201 8.5 m for the period January-September 2008.']
neutral,Finnish logistics and information solutions provider Done Solutions Corporation ( OMX Helsinki : DSO1V ) reported on Wednesday ( 29 October ) an operating profit of EUR3 .6 m on net sales of EUR35 .1 m for the period January-September 2008 .,['Finnish logistics and transportation information solutions provider Done Space Solutions Solutions Corporation H ( OMX Group Helsinki : DSO1V ) reported on Wednesday ( 29 / October ) an operating profit balance of EUR3 43.6 m on net sales of EUR35 3.1 m for in the period January-September 2008.']
positive,"Finnish Metso will supply new wood handling and bleaching lines , as well as a rebuild of the kraft liner washing line for Klabin 's Tel+Â—maco Borba mill in the Brazilian state of Paran+?.","Finnish Metso will ALSO supply new forged wood handling rings and bleaching lines and, as in well as a rebuild of the kraft iron liner & washing drying line for Klabin's Tel+\x97maco Borba mill in the Brazilian state of Sant Paran+?."
neutral,"Finnish software company QPR Software Plc ( OMX Helsinki : QPR1V ) reported on Thursday ( 23 October ) an operating profit of EUR63 ,000 on net sales of EUR1 .5 m for the third quarter 2008 .","['Finnish industrial software services company QPR Software Plc ( ( OMX Helsinki : QPR1V ) reported on Thursday ( Sunday 23 October ) on an operating profit of EUR63,000 on diluted net sales volume of EUR1 155.5 m for that the third full quarter 2008.']"
positive,"Finnish technology group Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) issued its third quarter report on Thursday ( 13 November ) , posting an operating profit of EUR0 .4 m , as compared to a loss of EUR0 .5 m in the third quarter of 2007 .","Finnish financial technology group business Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) issued its third quarter report on Thursday ( Tuesday 13 November ), posting an operating unit profit of : EUR0 9.4 m (, as compared to a loss of the EUR0 0.5 m in the third quarter of 2007."
positive,"Finnish-owned contract manufacturer of electronics Elcoteq Hungary Kft has announced plans to recruit more than 650 new staffers to fulfill new orders in P+_cs , where the company has two plants .","Finnish-owned contract and manufacturer line of electronics tablets Elcoteq Hungary Kft has announced plans to recruit soon more than than 650 new staffers in to fully fulfill 100 new orders starting in P+_cs, where the company has two plants at."
neutral,"Following the payment made in April , the company has a total of EUR 23.0 million in loans from financial institutions .","['Following the dividend payment they made in April, 2014 the financial company has a total of EUR - 23.0 million in loans originating from financial sector institutions.']"
positive,"For Q2 2010 , consolidated earnings before tax totaled EUR4 .5 m , compared to EUR3 .9 m , and net profit was EUR3 .2 m , compared to EUR2 .9 m in the previous year .","For the Q2 â€?2010 financial, consolidated earnings before key tax measures totaled EUR4.5 m, compared to EUR3.9 m, and total net profit was EUR3.2 1 m operating, compared to actual EUR2.9 m in the similar previous year."
positive,"For Telenor , the three and a half year contract is worth an estimated 12.6 m. YIT has chosen Telenor and Elisa as its principal suppliers of ICT solutions in Norway , Sweden , Denmark and Finland .","For Telenor, taking the three and over a half year contract value is worth an estimated USD 12.6 m. YIT has jointly chosen Telenor and Elisa as its principal two suppliers of ICT analytics solutions in Norway, Sweden, ( Denmark. and Finland,."
neutral,"For the fiscal year ending September 30 , 2009 the revenue from these customers was $ 10.012 million or around 11.0 % of the transportation group 's revenue .","[""For during the fiscal year ending September 30,, 2009 the operating revenue from acquiring these new customers was measured $ at 10.012 US million or, around 11.0 % of the transportation group's overall revenue.""]"
neutral,"Galeria Podlaska , a shopping mall on Wysockiego Street in Bia ` ystok , is approximately 60-percent leased or reserved .","['Galeria na Podlaska Market, officially a shopping plaza mall on Yuri Wysockiego IV Street in Lower Bia ` ystok Republic, is at approximately 60-percent leased or reserved.']"
positive,"However , he expects banks to provide alternative financing .","However, claims he already expects banks again to provide alternative financing."
neutral,In 2005 the bank posted a net profit of Lt 8.2 mn .,['In FY 2005 the Russian bank did posted there a net profit of Lt EUR 8.2 mn.']
neutral,"In 2006 , TeliaSonera net sales were SEK 91 bn , EBITDA was SEK 32.266 bn , net income was SEK 19.28 bn .","['In 2006, TeliaSonera and net sales were SEK over 91 million bn,, the EBITDA loss was SEK around 32.266 bn, net income share was around SEK 19.28 bn (.']"
neutral,"In 2007 , Alma Media 's operating profit was about EUR 53mn .","[""In May 2007, Alma Online Media's annual operating profit net was at about EUR 53mn.""]"
neutral,"In 2007 , almost two thirds of Orion 's net sales came from these drugs .","[""In 2007 through, almost two quad thirds of P Orion's net sales volume came from these key drugs and.""]"
neutral,"In 2007 , Huhtamaki will continue to invest in organic growth .","['In spring 2007, Huhtamaki will again continue to further invest vigorously in organic economic growth.']"
positive,"In 2007 , Marimekko has also opened concept stores in Yokohama and Nagoya , central Japan , in Silver Spring in metropolitan Washington DC , USA , in Graz , central Austria , and in Aalborg , northern Denmark .","In 2007, Miss Marimekko has also opened concept stores including in Yokohama and later Nagoya Pre, central Japan ), in Silver Spring in metropolitan Washington DC, suburban USA NW, in Graz, central Austria, and in urban Aalborg Nord, rural northern Denmark."
neutral,"In 2007 , the Group 's net sales stood at EUR 22 million and it had about 150 employees at the end of June , 2008 .","[""In 2007, the Group Holding's net unit sales stood at EUR < 22 Â½ million euros and it had had about 150 employees at the end date of June 1, 2008 year.""]"
positive,"In 2008 , the deal is likely to bring savings of EUR 20mn-25mn .","In 2008 terms, meaning the deal is likely to help bring in savings of about EUR 20mn-25mn."
neutral,"In 2009 , it reported net sales of approximately EUR 6mn .","['In Summer 2009, it reported net sales instead of sales approximately EUR EUR 6mn.']"
neutral,"In 2010 , the Marimekko Group s net sales were EUR 73,297 thousand ( EUR 72,473 thousand ) and operating profit was EUR 8,169 thousand ( EUR 6,291 thousand ) .","['In 2010, the Marimekko Power Group s net sales were EUR CH 73,297 thousand ( EUR $ 72,473 thousand ) and operating book profit was of EUR US 8,169 thousand ( ($ EUR 6,291. thousand $ ) ).']"
neutral,"In beers , Olvi retained its market position .","['In beers 2016, the Olvi retained almost its market position.']"
neutral,"In January-September 2007 , operating profit totaled EUR 20.5 mn .","['In January-September calendar 2007, operating net profit levels totaled EUR 20.5 million mn /.']"
positive,"In Middle East & North Africa , Tecnotree has grown considerably in the recent years .","In Middle East & North Africa and, Tecnotree presence has grown significantly considerably larger in the recent 6 years from."
positive,in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year .,in Q1 - 2010 18 May 2010 - Famous Finnish electrical components maker ES Salcomp Oy ( HEL : SAL1V ) said today Monday it turned to a net profit of EUR1.6 per m in the first financial quarter of 2010 versus a loss of EUR2m in the following corresponding period last financial year.
positive,"In the end of 2006 , the number of outlets will rise to 60-70 .","In the end of months 2006 to, annually the number days of outlets closing will rise considerably to 60-70."
positive,"In the first quarter of 2010 , the mark-to-market result was a pretax profit of EUR 133 million versus a loss of EUR 32 million in the same period last year .","In the financial first quarter ending of 2010, the mark-to-market accounting result was at a pretax profit resulting of EUR 133 million (), versus a loss of EUR 32 million made in fiscal the same period period for last year."
positive,Incap Contract Manufacturing Services Private Limited has inked agreements with six new customers in India .,Incap Contract Manufacturing Technology Services Limited Private Partnership Limited has currently inked agreements with of six new customers in the India.
positive,It also said its third quarter diluted EPS came in at 0.34 eur compared with 0.16 eur in the same quarter a year ago .,It also said Friday its third quarter diluted adjusted EPS figure came in higher at 0.34 Swedish eur share compared with 0.16 eur in the the prior same December quarter a year before ago.
positive,It also turned in earnings per share ( EPS ) of EUR 0.44 versus loss per share of EUR 2.26 .,It also turned in earnings operating per share loss ( diluted EPS ) level of roughly EUR 0.44 for versus loss per net share ratio of EUR 2.26.
positive,It also turned to earnings per share ( EPS ) of EUR 0.08 versus loss per share of EUR 0.04 .,It also turned in to earnings per share underlying ( EPS ) losses of ~ EUR 7 0.08 versus loss ($) per diluted share of EUR 0 0.04.
neutral,It appears from statistics of the Technical Surveillance Authority that customers who switch service providers mostly transfer their numbers to Elisa 's network .,"[""It appears from statistics collected of the Technical Surveillance Standards Authority that customers nationwide who switch service link providers would mostly transfer their mobile numbers on to Elisa Telecom's network.""]"
neutral,"It expects revenue between $ 8.4 billion and $ 8.7 billion , compared to analyst estimates of $ 8.67 billion .","['It is expects net revenue between about $ 8.4 million billion and around $ 8.7 billion, - compared to analyst estimates of ~ $ $ 8.67 billion against.']"
positive,It is in line with its plans to focus on selected growth segments and streamline corporate structure .,It This is in sharp line with its corporate plans to focus hard on those selected growth segments and streamline corporate leadership structure.
positive,"It projected revenue of $ 2.2 billion to $ 2.3 billion , slightly higher than analyst estimates of $ 2.19 billion .","It projected revenue ranging of $ to 2.2 million billion to to over $ 2.3 billion billion, being slightly higher than analyst consensus estimates of nearly $ 2.19 billion."
positive,It will also strengthen Ruukki 's offshore business .,It will hopefully also marginally strengthen Ruukki Holdings's offshore trading business.
positive,It will combine and renew the contents and functionality of the current systems for funding and online service as well as their maintenance .,It all will essentially combine and continuously renew the contents and modern functionality of the current systems for funding and their online service as to well as their digital maintenance management.
positive,"Jens Schulte-Bockum , Vodafone 's global director of terminals , said the company expects to sell one to two million of the Vodafone 125 and 225 models in the first year of launch , and potentially tens of millions over the lifetime of the device .","Jens Schulte-Bockum, the Vodafone Europe's global marketing director of terminals technology, said the company fully expects it to sell one to two million of the Vodafone Pro 125 and 225 models in the first fiscal year of launch, and potentially additional tens of millions over the lifetime of the device line."
positive,"Juha Jordan , chief engineer at Glaston , said one of the reasons for choosing Vacon as a global AC drives supplier is that it has service and support centres in the same countries where Glaston operates .","Juha Jordan, chief engineer at the Glaston Engineering, said one reason of the reasons there for choosing Vacon as a global AC intelligent drives supplier is mainly that it instead has service and support capabilities centres in the same countries where nearby Glaston Research operates."
positive,"Kai Tulonen , Chief Technology Officer , SysOpen Digia says : `` Mobility Business Suite represents a significant milestone in the company 's offering to the telecommunications industry .","Kai Tulonen, Chief Technology Officer at, Partner SysOpen and Digia says : the `` Open Mobility Business Suite integration represents a surprisingly significant milestone... in opening the company's offering to the telecommunications servicing industry."
neutral,"Kemira will supply the additional volumes of iron coagulants from the company 's plant at Helsingborg , Sweden .","[""Kemira will now supply the additional total volumes of renewable iron phosphate coagulants directly from within the company company's manufacturing plant at at Helsingborg, Sweden.""]"
positive,"Last month , Outokumpu sold more than 80 percent of its technology unit , Outokumpu Technology Oyj , to further its strategic goal of becoming the world 's largest stainless steel maker .","Last this month,, Outokumpu sold and more recently than 80 percent of the its technology unit for, Outokumpu Metal Technology Oyj AB, attempting to further its strategic goal of becoming the world's largest stainless metallic steel maker."
positive,"Last week , the Finnish metals and technology group announced plans to sell more than 80 percent of its technology unit to further the company 's strategic goal of becoming the world 's largest stainless steel maker .","Last week, the largest Finnish metals and technology group announced plans to already sell up more recently than 80 percent of a its technology firm unit to help further the company's strategic goal of steadily becoming the world's seventh largest stainless alloy steel maker."
positive,"MADISON , Wis. , Feb. 6 - PRNewswire - -- Fiskars announces that the United States Patent and Trademark Office has granted a trademark registration for the color orange on its iconic scissor handles .","MADISON Bay, Wis., Feb. - 6 - PRNewswire - -- Fiskars announces that the United and States Patent and US Trademark Office has granted me a trademark for registration exemption for use the color rust orange on its iconic branded scissor handles."
