label,text
1,Aldata noted that its Voice Supply Chain Technology approach enables VDW to integrate with warehouse management systems .
2,"Operating profit totalled EUR 0.4 mn , up from an operating loss of EUR 0.8 mn year-on-year ."
1,"The paper industry 's de-inking sludge , which is produced in mills that use recycled fiber when printing ink is removed from recovered paper , is also a suitable raw material ."
1,"Last week , however , Nokia announced that it will pursue a long-term relationship with Microsoft , and make the Windows Phone 7 operating system the foundation for Nokia mobile phones ."
0,The total number of filling stations has been on the decrease recently .
1,Another problem is cola-flavoured long drinks .
1,"At the same time , the market for automated liquid handling devices is already larger than that for pipettes , according to Biohit ."
0,Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .
1,The company is studying the feasibility of focusing most of its processed meat production in the Vantaa facilities and the processing of fresh meat in the Forssa facilities .
0,Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as `` cry babies '' .
2,"The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 ."
1,"This rating from A.M. Best is the highest among the CIS countries , Central and Eastern Europe ."
1,Fortum had intended to spend as much as ( EURO ) 2.7 bn to become the sole owner of TGK-10 .
1,"Incap Contract Manufacturing will carry out the manufacturing for these agreements at its factory in Tumkur , near Bangalore ."
1,The annual value of the contracts is estimated at USD 2mn over the next three years .
1,Union and company officials did not return calls yesterday .
1,"The figure includes the change in the fair value of the property portfolio , EUR 26.2 million ."
1,"The company will try to adapt the operations through temporary lay-offs of different duration , working hour arrangements , training and development efforts ."
0,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project ."
1,"Kemira will supply the additional volumes of iron coagulants from the company 's plant at Helsingborg , Sweden ."
2,"One of the installed elevators will be a double-deck elevator , which enables more efficient use of the building 's core space ."
2,Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .
1,Raffles Equities Ltd became a substantial holder in Archer Exploration Ltd on January 12 with 11.7 million shares ( 18.2 pc ) .
1,"ALEXANDRIA , Va. , Dec. 22 -- United States Patent no. 7,854,608 , issued on Dec. 21 , was assigned to Outotec Oyj ( Espoo , Finland ) ."
1,"Includes company and brand share data by category , as well as distribution channel data ."
1,"LEED is an internationally recognized green building certification system , developed by the U.S. Green Building Council ."
1,"---------------------------------------------------------------------- -------------- Munich , 14 January 2008 : BAVARIA Industriekapital AG closed the acquisition of Elcoteq Communications Technology GmbH in Offenburg , Germany , with the approval of the"
0,"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier ."
1,"As a condition to the deal , Savcor Alfa has to have bought Photonium and Akseli Lahtinen Inc. 's business operations prior to the deal ."
1,The sale of the food potato business is part of Raisio 's plan to streamline and clarify its business operations .
2,"By 14:29 CET on Monday , shares in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month ."
1,`` Management decided at the end of 2005 to increase cathode copper capacity .
1,"TeliaSonera s subsidiary , the mobile operator EMT in Estonia , has created a world s first mobile identification service which makes it possible to vote via a mobile phone ."
1,"Demonstrations of the broad capabilities of the Mobility Business Suite will be organized during the 3GSM World Congress in Barcelona , from February 12th to 15th ."
2,"As a domestic business , Best-In is already close to Finnish dog owners ."
1,"The hosting mobile terminal guides information flow between itself , the participating terminals , and optionally , with network servers that may assist the hosting mobile terminal ."
1,Vaisala 's expertise in lightning data and information systems is based on extensive experience and investment in R&D .
1,"QPR has an established international customer base , spread over 70 countries in 2009 , and a variety of organizations including banks , manufacturing companies , service companies and government authorities ."
2,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 ."
1,"ALEXANDRIA , Va. , Oct. 3 -- Markka A. Oksanen and Harald Kaaja , both of Helsinki , Finland , Juha Salokannel of Kangasala , Finland , and Arto Palin of Viiala , Finland , have developed a system for providing communications security ."
1,"One can also apply for jobs directly from the iPad , select which CV to attach and which covering letter is most appropriate for each position ."
1,"The contracts awarded to date , in connection with the system , amount to a total EUR 36 million ."
0,"The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations ."
0,Chief executive officer Olli-Pekka Kallasvuo 's changes on Tuesday mark the third time in nine months the company has reshuffled executives and operations as Nokia loses ground to Apple 's iPhone and RIM 's BlackBerry .
1,"Finnish construction machinery and equipment rental group Cramo Oyj said on March 21 , 2007 its Swedish sector subsidiary Cramo AB will sell its Dutch subsidiary Cramo Nederland B.V. ( CNL ) to Dutch rental and scaffolding company Jaston Groep B.V. for an undisclosed sum ."
0,Finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .
2,Brazilian mobile player Telemig Celular yesterday announced that it has selected Finnish software developer Tecnomen Oyj to expand its prepaid billing system .
2,"According to Viking Line 's Managing Director , Nils-Erik Eklund , the company 's Board of Directors is very satisfied with Viking Line 's performance ."
1,Price talk is in the Euribor plus 2 bps area and the sole lead is Citigroup .
1,"UPM is the biggest producer of magazine paper in Europe , with a market share of over 30 pct , and it is likely to say that prices in the segment were at best flat during the quarter , analysts said ."
1,"The technology will become available to businesses from the fourth quarter , Nokia said ."
1,The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .
1,"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 ."
0,Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .
1,"Only this time , Nokia , India 's largest MNC , has sought out a topic that could spark off a million approaches ` Creativity in Emerging Markets ."
1,The terms of the transactions remained undisclosed .
0,A total of 140 jobs will be reduced at the Raahe Steel Works .
1,"A total of 131000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between May 1 , 2010 and June 30 , 2010 under the company 's stock option rights 2007A ."
0,"- The Group 's sales during the period were EUR 37.5 million ( EUR 48.2 million , 1-9/2008 ) and result before taxes was a loss of EUR -3.5 ( +1.2 ) million ."
1,Nokian Tyres ' tyres are considered genuine winter tyres in Russia .
1,"Comptel Corporation Sami Ervio President and CEO , Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively ."
1,"Stora Enso 's business in North America has annual capacity of about 3 million tons and employs about 4,350 people ."
0,"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday ."
2,UPM-Kymmene has generated thirty-one consecutive quarters of positive EBITDA .
2,"In accordance with our strategy , we strengthened our local presence by establishing a representative office in South Africa in October ."
1,"By the end of 2006 , the number of joint branch offices will total 170 ."
2,The companies have agreed on long-term cooperation to mechanise harvesting in Stora Enso 's eucalyptus plantations in Southern China .
2,"GeoSentric Oyj s GeoSolutions Business Unit GyPSii , the mobile digital lifestyle application and geo-mobility social networking platform , has signed an agreement with Nanjing MyNet to make the GyPSii mobile social networking platform available to customers of China Mobile ."
1,"Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago ."
1,"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab ."
1,"Tekla provides 3D software for building and infrastructure engineering , with a focus on building information modelling of steel and concrete structures from design to construction ."
1,Juha-Pekka Weckstr+¦m has been appointed President of telecom group TeliaSonera Finland to succeed Esa Rautalinko .
1,"As part of the reorganization , Kauko-Telko Ltd will be divided into Telko Ltd , Leipurin Ltd , Hamina Terminal Services Ltd and Kaukomarkkinat Ltd. ."
1,The event can also be viewed as a live audio webcast at www.ahlstrom.com .
1,IonPhasE 's second major owner is venture capital firm Aura Capital .
1,Rihko said the sale will enable the company to concentrate on its grain-based business .
1,The Finnish paints company acquired the remaining 49 pct that it did not own from Ukraine 's LGU for an undisclosed sum .
1,The board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found non-responsive by the evaluation team .
1,Finnish navigation device manufacturer Benefon that is changing its name to GeoSentric reports net sales of about EUR 1.1 mn in the second quarter of 2007 .
0,"The one dark spot on the horizon , however , was the company 's performance in the Finnish bottled water market ."
0,"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 ."
1,The investment will be worth approximately EUR 100mn .
1,"If Honkarakenne starts production there , it will need a partner for sawmill operations ."
2,"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year ."
1,"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 ."
1,"Nordstjernan will make the offer in approximately one month , in September 2007 ."
2,"Juha Jordan , chief engineer at Glaston , said one of the reasons for choosing Vacon as a global AC drives supplier is that it has service and support centres in the same countries where Glaston operates ."
2,services supplier Efore Plc to streamline operations in Finland and the US Finnish electronic systems and services supplier Efore Plc ( OMX Helsinki : EFO1V ) said on Tuesday ( 3 February ) that it has initiated statutory negotiations regarding a streamlining of its operations in Finland .
0,"Operating profit for the three-month period decreased from EUR1 .65 m while net sales increased from EUR14 .6 m , as compared to the corresponding period in 2005 ."
0,"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago ."
1,The sellers were the founders of the company .
1,"Finnish AC drives manufacturer Vacon is acquiring the AC drives business of TB Wood 's , part of the US group Altra Holdings ."
1,"Finnish property investment company Citycon will expand and refurbish +_kersberga shopping center in Stockholm , in Sweden ."
1,"To see more of New Haven Register , or to subscribe to the newspaper ."
1,"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly ."
2,TeliaSonera said about $ 100 million will be invested in the next year in the region to bring mobile coverage to about 90 % of Nepal s population .
2,"Outokumpu of Finland , stainless steel manufacturer , plans to enter into a supply agreement with the Indian Railways ."
2,Sales rose to 300.9 mln eur compared with last year 's 276.1 mln eur and in line with 299 mln eur consensus figure .
1,`` Nokia is just interested in bring Nokia to the market . ''
0,"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year ."
1,The reductions will be implemented mainly in the course of the first half of 2009 .
1,Margin call of Zanadvorov has given the chance to make such purchase under the credit of Deutsche Bank for USD 560 million .
2,"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year ."
1,"Cohen & Steers , Inc. : 5 534 530 shares representing 4.985 % of the share capital and voting rights ."
1,"The contract covers the manufacturing , surface-treatment and installation of the steel structures ."
1,The aim of the bridge solutions chosen is to minimize construction times while ensuring that traffic beneath the bridge on the Saimaa canal continues undisturbed .
1,The upgraded factory is scheduled to come on stream in the summer of 2008 .
1,"A maximum of 20 employees , who work in Karttakeskus and are responsible for producing Geographic Information Services , will be affected , the company added ."
1,"Thus , SysOpen Digia has , in accordance with Chapter 14 Section 21 of the Finnish Companies Act 29.9.1978 - 734 , obtained title to all the shares of Sentera that are to be redeemed ."
0,"According to Arokarhu , some of the purchases that had been scanned into the cash register computer disappeared when the total sum key was pressed ."
1,Both sources said Nokia would unveil its new phone code-named `` Tube '' on Oct. 2 at an analyst and media event in London .
2,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .
2,Repeats sees 2008 EBITA above 18 pct of sales .
0,"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 ."
1,"Metsaliitto will sell 1.1 million B shares of Neomarkka , accounting for about 18.3 pct of Neomarkka 's equity and about 12.7 pct of the voting rights ."
2,"Comptel , a vendor of dynamic Operations Support System ( OSS ) software , has been selected by Orascom Telecom ( OTH ) as partner for provisioning and activation solutions for mobile services ."
2,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .
0,"In Finland , the Bank of +_land reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 ."
0,"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier ."
1,"The Vuokatti unit will be developed to focus especially on the manufacture of prototypes , the ramp-up of new products and the demanding testing and after-sales services ."
2,Elcoteq has a proven track record in electronics manufacturing services ( EMS ) and a global factory network coupled with modern manufacturing equipment and consistent systems and processes .
0,"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday ."
1,"Tieto 's service is also used to send , process and receive materials related to absentee voting ."
2,These companies will be able to keep their market positions .
2,"Profitability ( EBIT % ) was 13.9 % , compared to 13.1 % in the previous-year period ."
2,"According to the company 's updated strategy for the years 2009-2012 , Basware targets a long-term net sales growth in the range of 20 % -40 % with an operating profit margin of 10 % -20 % of net sales ."
1,No financial details were revealed .
1,Solidium now holds 5.0 per cent of the shares Solidium Oy has acquired 5.0 per cent of the shares in Tieto Corporation for approximately EUR 58 million .
1,"The order comprises four ball mills , which will be organized in two different streams for treating ore in the Pilanesberg platinum mine ."
1,It moved into the No. 2 spot in 2000 when it merged steel operations with Avesta Sheffield to form AvestaPolarit .
1,The firm builds components for mobile phones and other communications products .
2,Aspocomp has repaid its interest bearing liability to Standard Chartered Bank and will use the rest of the consideration to partially repay its interest bearing liabilities in Finland and to improve its liquidity .
0,"Finnish Suominen Corporation that makes wet wipes , nonwovens , and flexible packaging is starting employer-employee negotiations at its Tampere plant in Finland to lay off about 25 employees ."
1,The government has instead proposed an exchange of the state 's stake in LMT to TeliaSonera 's stake in Lattelecom .
1,"When the OMX market forwards mature on May 16 , 2008 , Novator Finland Oy 's direct shareholding in Amer Sports Corporation will exceed one-fifth 1-5 of the company 's shares and voting rights ."
1,The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .
1,"Rohwedder Group is an automotive supplies , telecommunications and electronics industry provider for customers in Europe , North America and Asia ."
1,"`` Tweeple should check who 's following them , and be cautious when clicking on URLs and tinyurls . ''"
2,"In future , the company intends to look for know-how from outside the company and to cooperate with other actors in the sector ."
2,The completion of the recycling plant is an important link in the chain of creating a waste management system in the Dubna region that meets the EU standards .
1,"After buying Eukor Car Carriers 50 percent stake , Grimaldi Group is now the sole owner of the Swedish roll-on , roll-off port of Wallhamn ."
1,"Also , a six-year historic analysis is provided for these markets ."
2,Teleste and Sentry 360 have formed an integration partnership between Sentry s advanced 360-degree immersive camera product line and Teleste s enterprise video management systems .
1,W+Ærtsil+?'s aim is to serve the rapidly growing number of vessels and increasing marine activity in the Barents Sea region .
2,"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said ."
1,The expansion will be delivered in the fourth quarter of 2006 .
1,"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems ."
0,Elisa CEO Sami Seppanen said EMT 's slogan `` Best coverage across Estonia '' clearly gives misleading information to consumers .
0,The company initially estimated that it would cut up to 30 jobs .
1,"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group ."
1,"The repayment of EUR 105 million debenture bonds is related to the Company 's previous announcement on October 21 , 2009 to collect irrevocable selling commitments from the holders of its subordinated debenture bonds ."
1,Finnish Bank of +_land will launch its long-term pension savings account at the beginning of June 2010 .
2,"Finland 's Neste Oil has been awarded the Chemical Industry Federation of Finland 's Innovation Award for its NExBTL technology , which enables biodiesel to be produced from vegetable oil and animal fat ."
1,VNH generates annual net sales of about 5 mln eur and employs 21 people .
1,"Approximately SEK 166 million in repayments has been demanded for overcharging in the Stockholm area , with the remaining SEK 87 million taken from the Western coast , the inspectorate said ."
1,"The deal covers Stockmann Auto Oy Ab 's sales and after-sales services concerning Volkswagen and Audi in Helsinki , Espoo and Vantaa ."
1,"The casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment , at least the first side casing member being pivotable about a rotation axis ."
2,The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .
0,"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 ."
2,The price for logs has clearly improved from 2009 and also the price of pulpwood has gone up .
1,"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Serbia , Finland , Canada , Russia , Ukraine , Portugal , Denmark , Ireland , South Korea , Estonia and Liechtenstein ."
2,"Again , the most significant sales increase of 18.6 % was in Russia ."
1,"Like all other mechanical pipettors from Biohit , also Proline Plus is CE-IVD marked and comes with a 3-year warranty ."
2,UPM-Kymmene has generated seventeen consecutive quarters of positive Cash Flow from Operations .
1,"Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business ."
0,Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .
1,The markets expect Heineken to sell Hartwall as a whole or in parts .
1,A few employees would remain at the Oulu plant in support functions for other group units .
1,City CU Welcomes DART Members DALLAS-City CU welcomes the members of DART FCU as they merge with City CU .
1,"Cencorp , headquartered in Virkkala , Finland , develops and supplies automation solutions to the electronics and semiconductor industry that enhance productivity ."
2,"The CL51 is designed to measure cloud base height and vertical visibility in all weather conditions , which makes it an ideal instrument for meteorological applications that rely on reliable cloud height detection ."
2,`` The announced investment of the carmaker Hyundai for example sounds optimistically for us as of course new cars mean new tires . ''
2,"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days ."
1,The value of the order is nearly EUR400m .
1,The power generated annually by Loviisa covers about 10 % of Finland 's electricity consumption .
0,"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales ."
1,"It also includes the installation of new equipment , training and start-up services , as well as service work of the shoe press delivered by Vaahto in 2001 ."
2,The expansion aims to attract new customers both in Finland and abroad .
2,Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .
2,"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier ."
1,About Dopplr Dopplr is a service for smart travellers .
0,Salonen added that data shows producers ' pulp inventories in North America are declining . '
0,Finnish investment group Norvestia Oyj said its net profit fell to 23.5 mln euro $ 30.6 mln in 2006 from 33.5 mln euro $ 43.6 mln in 2005 .
2,LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .
1,The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .
2,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .
1,This amount will not be included in the pensionable salary .
0,Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .
1,"Mr. Mikko Saavalainen , head of Comptel 's Global Sales concludes : `` Gibtelecom provides a perfect illustration of the variety of business , technical and regulatory challenges operators are facing in their OSS today ."
1,"SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena ."
0,"HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits , which overshadowed the large number of new orders received during the three months ."
1,"Our solutions are fully Arabized , and our message is that we want to become the IT partner of choice for businesses in the Near-East region ."
1,No more waste-burning facilities should be built .
1,The company also said that its board of directors has proposed a profit distribution of EUR0 .92 per share .
1,However short-term rentals are becoming more popular .
2,"Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 ."
1,"Simultaneously , Alma Media has purchased a 35 % share of Arena Interactive , a subsidiary of Arena Partners with a focus on mobile solutions development ."
2,"According to Kesko , the company agreed with the city administration about lease of the building in 2006 , its resettlement and construction of a five-star hotel Hilton for 120 rooms ."
2,"On the other hand , Montevideo said that having the two mills working in the area will generate jobs ."
0,"In Q1 of 2009 , Bank of +_land 's net interest income weakened by 10 % to EUR 9.1 mn ."
2,Operating profit improved by 16.7 % to EUR 7.7 mn .
2,"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct ."
1,"The sellers include 40 shareholders , including Intellibis management , employees and other investors ."
1,In return the New York-based private equity firm will receive a 51 % stake in the Latvian IT and telecom group .
2,Kazgiprotsvetmet and Outotec Finland have signed an agreement on strategic cooperation in the marketing and providing of minerals processing and metallurgical plants and related services in Kazakhstan and the surrounding countries .
1,"Under the contract , Ericsson will more than double the number of radio base stations in the Elisa network over the coming year ."
1,We make available the following brand-new market analyses Cement - Pakistan Cement - Malaysia Cement - Taiwan Cement - Philippines These analyses give a clear overview of the actual situation and future outlook of the cement industry in some Asian countries .
1,"In the method the smelt spouts 2 are separated from the working area 6 by a shielding wall 8 , 10 arranged movable in relation to the smelt spouts ."
1,"Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry ."
0,"Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 ."
2,"However , sales volumes in the food industry are expected to remain at relatively good levels in Finland and in Scandinavia , Atria said ."
0,Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS
1,A merger between UPM and Finnish-Swedish Stora Enso is not likely either .
0,"Operating profit totalled EUR 30.2 mn , down from EUR 43.8 mn a year earlier ."
0,"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 ."
1,FCC Chairman Kevin Martin said that fair play required extending the same deregulatory rules to the digital subscriber lines that telecom providers use for broadband networks .
1,From Merisatama to the far corners of the world Asfaltti Osakeyhti+?Lemmink+Æinen was established in 1910 by a group of master builders in Helsinki as a specialist business and subcontractor .
0,The personnel reductions will primarily affect those working for the parent company in the diagnostics business or in production and logistics in the liquid handling business .
2,"O'Leary 's Material Handling Services , located in Perth , is the leading company in Western Australia that supplies , installs and provides service for tail lifts ."
0,"In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency ."
2,"Besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment , '' Paavel said ."
0,Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .
2,Mr Kivimeister said John Deer former Timberjack stands to win in the situation : it controls around 60 % of Estonia 's forest machinery market .
1,The company did not distribute a dividend in 2005 .
1,The duration of the contract is 37 months .
1,"Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall ."
1,"The business transfer will take effect from 1 January 2007 , and in connection with this 47 employees will transfer from Elisa to Daxtum as continuing employees ."
0,"Therefore , the company 's 2005 result will remain weaker than that of 2004 ."
1,"In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making ."
1,"The agreement , which will cover monitoring , maintenance , server capacity service and backups , has a one-year extension option ."
2,An individual promotion also generated slightly higher-than-expected revenues .
1,Runway Visual Range is a calculated assessment of the distance that a pilot can see down a runway .
1,"The company can not give up palm oil altogether , however ."
2,Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .
1,The total value of the contract is some EUR 8 million .
0,"In addition , the production at the Varpaisj+_ rvi factory will be stopped at the beginning of April 2009 ."
1,Tracker G400 is a GPS collar for hunting dogs allowing to monitor the dog 's position and movements with a map application for mobile phones .
2,The pipeline is strong .
1,"Meanwhile , minority shareholders , expecting TeliaSonera to retain the bid , sell shares now ."
1,"Vehvilainen , who is currently the chief operating officer at Nokia Siemens Networks , will join Finnair on 5 January 2010 and take over as CEO effective 1 February 2010 ."
1,"The company intends to launch housing development at the acquired land plots and to construct 50,000-60 ,000 square metres of housing per annum by 2011 ."
2,"W+Ærtsil+?'s solution has been selected for its low fuel consumption , environmentally sound technology , and global service support ."
1,"According to Honka Japan 's Managing Director Marko Saarelainen , Honkarakenne exports about 200 ready made log houses to Japan a year ."
2,We can capitalize on our experience from a number of similar bridge projects in the Nordic countries .
1,Together they generate Aspo 's goodwill .
1,The bridge will be built to the south of the existing bridge spanning the strait .
1,The value of orders on hand totaled EUR 237.1 mn .
1,The planned ethanol and energy production plant can operate in correlation with a waste treatment unit or a paper mill .
1,"Rockwell Collins is a provider of flight deck , cabin and information management solutions for business aircraft operators ."
1,He wore a black beanie-type cap and a black jacket .
1,Pharmaceutical market in Netherlands Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Netherlands .
2,The insurer anticipates its share in Nordea 's net profit to be significant .
1,"In the third quarter of 2007 , net sales totaled EUR 25.95 mn , and operating profit EUR 3.88 mn ."
1,"The share issue , derogating from the pre-emptive right of the shareholders and comprising some six million new shares at market price , will be offered for subscription by shareholders , holders of capital notes and by professional clients ."
1,The original contract was signed last summer .
2,Passenger volumes rose by 8.4 % in the accounting period .
1,"The subject of the project is provide to the company like : Software programming and consultancy services , Computer-related services , Data services , Computer support and consultancy services , Internet services etc. ."
0,"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year ."
1,And that 's exactly what happened on a recent weekday when an East Haven baker was brought in to remind residents about the Easter tradition of making wheat and rice pies .
0,The company said that its comparable operating profit for the January-June period fell short of last year 's corresponding performance .
1,"According to Soosalu , particular attention was paid to residents privacy and security in the design of the Aleksandri Street building ."
1,Finland 's dominating rail company VR is planning to set the infected passengers for long-distance trip in a separate carriage .
2,"It currently employs about 750 people and expects headcount to reach 1,000 by end of 2007 ."
1,Finnish food company Raisio Oyj HEL : RAIVV said on Friday it has wrapped up the divestment of its margarine operations to US sector player Bunge Ltd NYSE : BG for EUR80m USD119 .2 m .
1,Forest certification is a voluntary system aimed at promoting sustainable forest management in commercial forests .
2,"The stock is trading above both its MAPs and the 50-day MAP of SEK72 .983 is higher than the 200-day MAP of SEK70 .283 , a bullish indicator ."
1,"Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries ."
1,"The contract includes software licences , application maintenance and training ."
2,Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .
0,The SeaWind that was en route from the Finnish port of Turku to Stockholm got stuck in ice already around 4 p.m. on Wednesday and the Regal Star 's journey from the Swedish port of Kapellskar to Paldiski in northwestern Estonia was cut short at 2 a.m. on Thursday .
2,"The competition was received with great enthusiasm by the employees , he goes on ."
0,"As a result of the negotiations , the amount of employment contracts to be terminated is 13 ."
2,The diluted loss per share narrowed to EUR 0.27 from EUR 0.86 .
1,"Neste Oil Corporation is a refining and marketing company concentrating on clean , high-quality traffic fuels ."
1,Mobile data transfer is expected to increase explosively in the LTE era .
1,The value of the orders is about EUR 25mn .
0,They are also upset that some of the machinery and work is taken over to Poland .
